XcoordonneeLambertAbscisseEtablissement;YcoordonneeLambertAbscisseEtablissement;long;lat;siren;nom;PLCI norme;plci;Nom de l'Entreprise 
842043,9869;6470434,348;4,813072;45,318606;309113504;453;0.304144151109946;1.96977801551217;J. GRENOT
;;;;341089068;684;0.304144151109946;1.96977801551217;PCVS CHAUDRONNERIE
841489,89;6470561,28;4,806038941;45,31986298;384075495;929;0.304144151109946;1.96977801551217;CARMETAL
841820,2;6470524,75;4,810242999;45,31946603;414884288;1155;0.304144151109946;1.96977801551217;A2C AUTOMOBILES
843781,57;6470407,73;4,835234954;45,31800498;444960801;1357;0.304144151109946;1.96977801551217;GELIFRUIT 26
841410,2296;6471094,338;4,805178;45,324678;502228620;1554;0.304144151109946;1.96977801551217;AD-ELEC
842043,9869;6470434,348;4,813072;45,318606;808017792;2040;0.304144151109946;1.96977801551217;GRENOT HTI
;;;;888796430;2208;0.304144151109946;1.96977801551217;NEW COURT
838836,1996;6479226,452;4,774663;45,39841;200085751;166;0.304060912952734;1.96951056432201;ENTRE BIEVRE ET RHONE
;;;;318622081;523;0.304060912952734;1.96951056432201;MANUTENTION LEVAGE TRANSPORT MONTAGE
839255,0833;6479745,199;4,780165;45,402995;320278393;537;0.304060912952734;1.96951056432201;SIGEDI
;;;;477785158;1411;0.304060912952734;1.96951056432201;PCVS TUYAUTERIE
;;;;573680162;1747;0.304060912952734;1.96951056432201;ALTRAD PREZIOSO
838441,9229;6479450,321;4,769689;45,400505;834927642;2136;0.304060912952734;1.96951056432201;VM 38550
;;;;356000000;2673;0.304060912952734;1.96951056432201;LA POSTE
;;;;775595903;3007;0.304060912952734;1.96951056432201;ASSOCIATION FAMILIALE DE L'ISERE POUR PERSONNES HANDICAPEES
838843,554;6479080,321;4,774715;45,397093;213804255;3210;0.304060912952734;1.96951056432201;COMMUNE DE SAINT MAURICE L EXIL
838815,5512;6479201,55;4,774392;45,39819;775595903;3458;0.304060912952734;1.96951056432201;ASSOCIATION FAMILIALE DE L'ISERE POUR PERSONNES HANDICAPEES
838836,1996;6479226,452;4,774663;45,39841;200085751;3596;0.304060912952734;1.96951056432201;ENTRE BIEVRE ET RHONE
903476,0804;6451092,799;5,588632;45,1291;252600192;2483;0.304058829157265;1.96950386891215;SYND MIXTE PARC NATUREL REGIONAL VERCORS
841175,6717;6475359,202;4,803428;45,363119;130005481;83;0.303228531380612;1.96683605242043;FRANCE TRAVAIL
841865,4765;6476291,338;4,81251;45,371368;213803448;263;0.303228531380612;1.96683605242043;COMMUNE DE ROUSSILLON
840879,1877;6475187,698;4,799592;45,361636;304839830;428;0.303228531380612;1.96683605242043;CENTRE DE SOINS DES CITES
841758,7438;6476626,364;4,811245;45,374406;305177719;432;0.303228531380612;1.96683605242043;OGEC ROUSSILLON
841284,6519;6475586,417;4,804886;45,365142;349621631;769;0.303228531380612;1.96683605242043;CENTRE SOCIAL DU ROUSSILLONNAIS
841369,7513;6475683,118;4,806001;45,365995;356000000;838;0.303228531380612;1.96683605242043;LA POSTE
842493,5776;6475697,265;4,820357;45,36589;424483055;1218;0.303228531380612;1.96683605242043;MONTEIRO PERE ET FILS
841451,5846;6475840,287;4,807092;45,367393;444608442;1351;0.303228531380612;1.96683605242043;ENEDIS
;;;;479216467;1422;0.303228531380612;1.96683605242043;ISERMATIC SYSTEMES
841307,4119;6478699,081;4,806086;45,393158;490887346;1484;0.303228531380612;1.96683605242043;SARL ALAGOZ FACADE
841391,1339;6475655,503;4,806266;45,365742;512311770;1605;0.303228531380612;1.96683605242043;ENVOL ISERE AUTISME
840942,5206;6475507,955;4,800494;45,364506;779589753;1934;0.303228531380612;1.96683605242043;SYNLAB VALLEE DU RHONE
841049,9608;6475888,649;4,801977;45,367911;193800505;2361;0.303228531380612;1.96683605242043;COLLEGE DE L EDIT
841616,3477;6476690,416;4,809445;45,375012;779537125;3036;0.303228531380612;1.96683605242043;ALPES ISERE HABITAT OFFICE PUBLIC DE L'HABITAT
841049,9608;6475888,649;4,801977;45,367911;193815990;3176;0.303228531380612;1.96683605242043;LYCEE POLYVALENT DE L'EDIT
841749,552;6476494,629;4,811089;45,373222;213803448;3205;0.303228531380612;1.96683605242043;COMMUNE DE ROUSSILLON
840879,1877;6475187,698;4,799592;45,361636;420610438;3353;0.303228531380612;1.96683605242043;NOVAPEX
840879,1877;6475187,698;4,799592;45,361636;439436569;3371;0.303228531380612;1.96683605242043;ADISSEO FRANCE S.A.S.
840879,1877;6475187,698;4,799592;45,361636;493663835;3401;0.303228531380612;1.96683605242043;HEXCEL FIBERS
840879,1877;6475187,698;4,799592;45,361636;533213773;3417;0.303228531380612;1.96683605242043;NOVACYL
841885,7875;6476259,256;4,81276;45,371075;821768017;3496;0.303228531380612;1.96683605242043;CLINIQUE DES COTES DU RHONE
840879,1877;6475187,698;4,799592;45,361636;422382168;3636;0.303228531380612;1.96683605242043;OSIRIS
;;;;432098739;1252;0.303134700608941;1.96653456627037;TRUELINK SERVICES LIMITED
861421,0256;6472253,625;5,060904;45,330703;352678544;3303;0.302077594705888;1.96313799621928;TRIVIUM ALUMINIUM PACKAGING FRANCE
888672,1109;6462681,882;5,404905;45,237612;829553403;2116;0.301736454727442;1.96204188481675;TERO LOKO
;;;;309072940;451;0.301730244550791;1.96202193099759;DRISAR AUTOMOBILES
840366,0985;6472721,164;4,792325;45,339537;318148053;521;0.301730244550791;1.96202193099759;TRANSPORTS COTTARD
;;;;318906443;528;0.301730244550791;1.96202193099759;BUFFALO GRILL
;;;;329094528;585;0.301730244550791;1.96202193099759;EFMP 38
840459,6876;6472753,504;4,793529;45,339809;337220081;644;0.301730244550791;1.96202193099759;LES COURRIERS RHODANIENS
;;;;343262622;714;0.301730244550791;1.96202193099759;LIDL
840724,2473;6472478,142;4,796826;45,337276;399446657;1046;0.301730244550791;1.96202193099759;ANNONAY PRODUCTION  FRANCE
;;;;401628763;1061;0.301730244550791;1.96202193099759;SOVERT
;;;;402766091;1071;0.301730244550791;1.96202193099759;GEIQ BTP ISERE DROME ARDECHE
;;;;415057595;1158;0.301730244550791;1.96202193099759;BOIS-PANNEAUX-MENUISERIES-SONNIER
;;;;423498161;1208;0.301730244550791;1.96202193099759;LIMONY SPORT
842557,052;6472913,815;4,820348;45,34082;429418064;1235;0.301730244550791;1.96202193099759;RCS MALAXEURS
841120,3262;6472328,65;4,801838;45,335849;484374772;1453;0.301730244550791;1.96202193099759;SI2P SE
840247,8955;6472713,594;4,790814;45,339493;491965612;1493;0.301730244550791;1.96202193099759;SN3P
842557,052;6472913,815;4,820348;45,34082;492338926;1495;0.301730244550791;1.96202193099759;RCS SERVICES
841228,177;6473955,622;4,803689;45,350473;503907966;1563;0.301730244550791;1.96202193099759;TRANSENVIRONNEMENT
841231,6812;6473689,098;4,803656;45,348073;509651071;1590;0.301730244550791;1.96202193099759;GRANDE PHARMACIE DE LA VALLEE
841354,7773;6472529,294;4,804889;45,337607;809422504;2049;0.301730244550791;1.96202193099759;PIOU SERVICES
841213,8232;6472800,787;4,803169;45,34008;828539346;2114;0.301730244550791;1.96202193099759;LE STRIKER
842410,7522;6472684,162;4,818413;45,338783;193831229;2434;0.301730244550791;1.96202193099759;COLLEGE JEAN FERRAT
840840,064;6472422,126;4,798288;45,336748;306807264;2553;0.301730244550791;1.96202193099759;THOR SARL
841150,3349;6473038,947;4,802428;45,342237;324489806;2586;0.301730244550791;1.96202193099759;METRAL FRUITS
840054,6539;6473258,749;4,788505;45,34444;332628171;2608;0.301730244550791;1.96202193099759;PURFER
;;;;388378408;2706;0.301730244550791;1.96202193099759;KERNABAT
840904,0717;6473078,764;4,799296;45,342646;392631248;2719;0.301730244550791;1.96202193099759;LINDE FRANCE
;;;;434694220;2815;0.301730244550791;1.96202193099759;ORION 38
;;;;444548440;2846;0.301730244550791;1.96202193099759;SUEZ RR IWS CHEMICALS FRANCE
841457,11;6471329,8;4,805844975;45,326788;829826064;3082;0.301730244550791;1.96202193099759;IZEREST
842390,4306;6473314,771;4,818339;45,344464;213804685;3212;0.301730244550791;1.96202193099759;COMMUNE DE SALAISE SUR SANNE
;;;;498891977;3402;0.301730244550791;1.96202193099759;RIBIERE
841154,5327;6473548,146;4,80263;45,34682;633680525;3438;0.301730244550791;1.96202193099759;ETABLISSEMENTS OUVAROFF
840482,8779;6473053,405;4,793912;45,342504;338185762;3530;0.301730244550791;1.96202193099759;TREDI
841411,0176;6473026,464;4,805752;45,342071;451321335;3553;0.301730244550791;1.96202193099759;CARREFOUR HYPERMARCHES
840935,0532;6474327,731;4,800055;45,353883;539596759;3559;0.301730244550791;1.96202193099759;ENOR SALES
840935,0532;6474327,731;4,800055;45,353883;409209673;3727;0.301730244550791;1.96202193099759;IDAL
849623,0668;6497261,636;4,918092;45,558495;213804842;291;0.301064339293093;1.95988232147633;COMMUNE DE SERPAIZE
856360,4689;6496853,466;5,004293;45,553314;213804800;290;0.300981101135881;1.95961487028617;COMMUNE DE SEPTEME
855871,7052;6498146,808;4,99845;45,565068;325751501;567;0.300981101135881;1.95961487028617;DUMAS ISOLATION CLOISONS
849407,3666;6500569,96;4,916357;45,588324;378624035;865;0.300897862978669;1.95934741909601;ASS AIDE A DOMICILE EN MILIEU RURAL DE SERPAIZE
847877,3162;6490312,198;4,893585;45,496315;398891309;1038;0.300897862978669;1.95934741909601;MARRON FRERES
849624,2251;6500250,97;4,919038;45,585405;572002053;1742;0.300897862978669;1.95934741909601;LA ROBINETTERIE INDUSTRIELLE
;;;;378158422;2684;0.300897862978669;1.95934741909601;LES BEGONIAS
841555,1378;6486175,809;4,811443;45,460414;213801079;197;0.300814624821456;1.95907996790586;COMMUNE DE CHONAS L AMBALLAN
856087,2322;6488021,076;4,997928;45,473869;213801608;212;0.300814624821456;1.95907996790586;COMMUNE D EYZIN PINET
855850,9629;6488218,95;4,994969;45,475704;311623029;479;0.300814624821456;1.95907996790586;ENTREPR BAT TRAVAUX PUBLICS MILLET-NIVON
;;;;325192722;565;0.300814624821456;1.95907996790586;DOMAINE DE CLAIREFONTAINE
845143,6421;6500085,814;4,861543;45,584884;330714007;597;0.300814624821456;1.95907996790586;SOGRAN
842553,8925;6486093,72;4,824195;45,459468;377689336;848;0.300814624821456;1.95907996790586;NOTAE
889833,3067;6520766,424;5,442592;45,760075;539434753;1708;0.300648148507032;1.95854506552554;MANDARINE-SERVICES
886932,2255;6502980,326;5,398338;45,60079;200091791;169;0.30056491034982;1.95827761433538;SYNDICAT DES EAUX DE LA PLAINE ET DES COLLINES DU CATELAN
;;;;302280755;404;0.30056491034982;1.95827761433538;JACQUET
850283,89;6493110,89;4,925262947;45,52098498;305933004;440;0.30056491034982;1.95827761433538;ASSOCIATION MESSIDOR
;;;;345150221;738;0.30056491034982;1.95827761433538;COLIVIT
;;;;424327773;2790;0.30056491034982;1.95827761433538;PREPARATION SERVICE ET LOGISTIQUE
;;;;435099486;2816;0.30056491034982;1.95827761433538;GONZALES FRERES
;;;;213800675;187;0.300481672192607;1.95801016314523;COMMUNE DE CHAMAGNIEU
843938,2615;6497262,554;4,845243;45,559723;213804875;292;0.300481672192607;1.95801016314523;COMMUNE DE SEYSSUEL
;;;;216902668;311;0.300481672192607;1.95801016314523;COMMUNE DE VILLEURBANNE
;;;;312868805;491;0.300481672192607;1.95801016314523;GROUPE SAMAT
844958,6555;6496876,923;4,858203;45,556036;323298315;556;0.300481672192607;1.95801016314523;BAZIN BATIMENT
;;;;334667565;638;0.300481672192607;1.95801016314523;PELLIER SAS
;;;;400641296;1055;0.300481672192607;1.95801016314523;INDRA SAS
;;;;450314232;1386;0.300481672192607;1.95801016314523;ETOILE 69
;;;;315919381;3609;0.300481672192607;1.95801016314523;SAMAT RHONE-ALPES
872573,6239;6519395,221;5,220138;45,752321;213804511;282;0.300398434035395;1.95774271195507;COMMUNE DE SAINT ROMAIN DE JALIONAS
878630,2666;6525982,781;5,300481;45,810056;326479300;573;0.300398434035395;1.95774271195507;J CARREL SAS
871607,31;6520688,14;5,208178016;45,76420297;341969392;689;0.300398434035395;1.95774271195507;N.C.T.
885822,0328;6527389,04;5,393593;45,820789;431434422;1242;0.300398434035395;1.95774271195507;MAUFFREY DAUPHINE
941214,5603;6448101,108;6,06682;45,090014;900898511;2236;0.300359137800874;1.95761644985313;ALPES EVENTYR
;;;;304276645;425;0.300336958860018;1.95754518705338;CHANTEBISE 2100 SARL
880459,2098;6512312,746;5,318853;45,68653;213805153;299;0.300315195878183;1.95747526076491;COMMUNE DE TREPT
880334,7733;6512700,161;5,317401;45,69005;312096910;482;0.300315195878183;1.95747526076491;EVCO SA
879959,4865;6511415,85;5,312098;45,678589;844780650;3092;0.300315195878183;1.95747526076491;MTB RECYCLING
898311,4315;6504103,135;5,544699;45,607689;213801244;200;0.300231957720971;1.95720780957475;COMMUNE DE CORBELIN
874427,1902;6515699,036;5,242621;45,718579;213805542;308;0.300231957720971;1.95720780957475;COMMUNE DE VILLEMOIRIEU
;;;;308065473;448;0.300231957720971;1.95720780957475;ETS MALLEIN
897579,8654;6503971,707;5,535264;45,606718;312731060;489;0.300231957720971;1.95720780957475;AQUAGED
873340,7525;6516387,943;5,22891;45,725057;356000000;842;0.300231957720971;1.95720780957475;LA POSTE
;;;;378638407;868;0.300231957720971;1.95720780957475;ASS AIDE MENAGERE MILIEU RURAL VAL AMBY
;;;;434123253;1275;0.300231957720971;1.95720780957475;SOLAIRE ET BIOMASSE THERMIQUE
872388,7225;6516247,375;5,216624;45,724033;334455409;3282;0.300231957720971;1.95720780957475;ASSOCIATION DE GESTION DE L'INSTITUTION SOEUR EMMANUELLE
869998,852;6507785,482;5,182903;45,648464;213801764;213;0.300148719563758;1.95694035838459;COMMUNE DE FRONTONAS
869564,0328;6508117,532;5,17744;45,651561;490246014;1480;0.300148719563758;1.95694035838459;ATHERM'ELEC
868561,2124;6509288,429;5,164981;45,662349;491460168;1490;0.300148719563758;1.95694035838459;SETUP PERFORMANCE SAS
;;;;518182639;2936;0.300148719563758;1.95694035838459;PETERCEM
869786,4465;6508093,12;5,180286;45,651286;60200128;3141;0.300148719563758;1.95694035838459;RACCORDS ET PLASTIQUES NICOLL
881128,1501;6509404,289;5,326343;45,660174;344225420;725;0.300065481406546;1.95667290719444;DELTA TRANSPORTS SERVICES
;;;;431434422;1243;0.300065481406546;1.95667290719444;MAUFFREY DAUPHINE
883392,6624;6507674,271;5,354748;45,643998;950402958;2265;0.300065481406546;1.95667290719444;LOUIS VAL SAS
884330,5387;6506610,856;5,366374;45,634174;213803745;2470;0.300065481406546;1.95667290719444;COMMUNE DE SAINT CHEF
;;;;392293692;2718;0.300065481406546;1.95667290719444;VACO
;;;;441455144;2839;0.300065481406546;1.95667290719444;SAERTEX FRANCE
;;;;253801179;3227;0.300065481406546;1.95667290719444;SYCLUM
881128,1501;6509404,289;5,326343;45,660174;844881284;3500;0.300065481406546;1.95667290719444;MTB MANUFACTURING
;;;;200068542;3594;0.300065481406546;1.95667290719444;CC LES BALCONS DU DAUPHINE
