;;X long; Y lat;siren;nom;PLCI norme;plci;Nom de l'Entreprise 
;;5,679678;45,054954;395206592;2727;0.154148991813474;1.48783097084782;GENERAL EQUIPEMENT ELECTRIQUE INDUSTRIEL
;;;;72501844;3152;0.154148991813474;1.48783097084782;IMER FRANCE
;;5,66886;45,056085;213805450;3220;0.154148991813474;1.48783097084782;COMMUNE DE VIF
;;5,671701;45,055142;395032386;3331;0.154148991813474;1.48783097084782;ASS INTERMEDIAIRE LA FOURMI
;;;;66500901;59;0.154065753656262;1.48756351965766;ROSIN ENTREPRISE
;;5,772482;45,076143;263800211;337;0.154065753656262;1.48756351965766;CENTRE HOSPITALIER ALPES ISERE
;;5,682682;45,097106;319995155;534;0.154065753656262;1.48756351965766;SOCIETE DAUPHINOISE DE CHARPENTE COUVERTURE
;;5,769579;45,078905;356000000;819;0.154065753656262;1.48756351965766;LA POSTE
;;5,763198;45,084231;422413203;1199;0.154065753656262;1.48756351965766;RHONE ALPES SERVICES
;;5,684485;45,103779;477181010;1408;0.154065753656262;1.48756351965766;API RESTAURATION
;;5,680309;45,098066;517462099;1617;0.154065753656262;1.48756351965766;AMJ NETTOYAGE
;;5,684485;45,103779;775595846;1845;0.154065753656262;1.48756351965766;MUTUALITE FRANCAISE ISERE SERVICES SOINS ET ACCOMPAGNEMENT MUTUALISTE
;;5,683422;45,104708;775595846;1846;0.154065753656262;1.48756351965766;MUTUALITE FRANCAISE ISERE SERVICES SOINS ET ACCOMPAGNEMENT MUTUALISTE
;;5,6807;45,09783;789694262;1967;0.154065753656262;1.48756351965766;RHONE-ALPES DISTRIBUTION
;;5,772846;45,077157;804112647;2032;0.154065753656262;1.48756351965766;L'ESSENTIEL A DOMICILE
;;5,774859;45,082563;920917606;2263;0.154065753656262;1.48756351965766;CLEAN SOLUTION PRO
;;5,775298;45,086051;193817798;2377;0.154065753656262;1.48756351965766;COLLEGE LES MATTONS
;;;;193831237;2435;0.154065753656262;1.48756351965766;COLLEGE JULES VERNE
;;;;329582837;2600;0.154065753656262;1.48756351965766;SODIV
;;;;331204396;2605;0.154065753656262;1.48756351965766;SODI
;;5,768604;45,077401;343262622;2640;0.154065753656262;1.48756351965766;LIDL
;;;;414683946;2768;0.154065753656262;1.48756351965766;SOJAY
;;;;440283752;2833;0.154065753656262;1.48756351965766;CSF
;;5,764632;45,071067;482645058;2884;0.154065753656262;1.48756351965766;VFD
;;5,76575;45,085678;805296522;3071;0.154065753656262;1.48756351965766;ARC EN CIEL SERVICES
;;5,771593;45,071038;57505539;3135;0.154065753656262;1.48756351965766;VICAT
;;5,772837;45,077214;213805625;3222;0.154065753656262;1.48756351965766;COMMUNE DE VIZILLE
;;5,772823;45,082511;263800377;3247;0.154065753656262;1.48756351965766;RESIDENCE LES ECRINS
;;5,772591;45,076258;775595903;3459;0.154065753656262;1.48756351965766;ASSOCIATION FAMILIALE DE L'ISERE POUR PERSONNES HANDICAPEES
;;5,679361;45,111566;55503130;9;0.153899277341838;1.48702861727735;APPAREILS SCIENTIFIQUES PRECISION
;;5,62208;45,263594;56501166;14;0.153899277341838;1.48702861727735;COLLET ET AMBLARD
;;5,626182;45,261942;58503657;33;0.153899277341838;1.48702861727735;SCIERIE EYMARD SA
;;5,676363;45,110489;193821071;139;0.153899277341838;1.48702861727735;ETABLISSEMENT REGIONAL D'ENSEIGNEMENT ADAPTE PIERRE RABHI
;;5,69335;45,119401;193828654;146;0.153899277341838;1.48702861727735;COLLEGE GEORGES POMPIDOU
;;5,612957;45,271863;213805401;304;0.153899277341838;1.48702861727735;COMMUNE DE VEUREY VOROIZE
;;5,67557;45,110067;263810186;384;0.153899277341838;1.48702861727735;ETABLISSEMENT PUBLIC ISEROIS DE SERVICES POUR ENFANTS ET ADOLESCENTS HANDICAPES
;;5,67557;45,110067;263810186;385;0.153899277341838;1.48702861727735;ETABLISSEMENT PUBLIC ISEROIS DE SERVICES POUR ENFANTS ET ADOLESCENTS HANDICAPES
;;5,62208;45,263594;305405045;436;0.153899277341838;1.48702861727735;AFTRAL
;;5,623063;45,26339;320797293;540;0.153899277341838;1.48702861727735;SAS DUCREUX
;;5,620805;45,264061;322747650;554;0.153899277341838;1.48702861727735;AIRISOL
;;5,680284;45,112239;331154419;600;0.153899277341838;1.48702861727735;AGCEI
;;5,670897;45,124171;331496422;606;0.153899277341838;1.48702861727735;ORGANISME GESTION ENSEIGN CATHOLI CLAIX
;;5,628643;45,256228;333170785;625;0.153899277341838;1.48702861727735;LES SERRES DU DAUPHINE
;;5,688923;45,120857;348511585;755;0.153899277341838;1.48702861727735;ESPACE 4
;;5,620061;45,263799;383960135;926;0.153899277341838;1.48702861727735;CHRONOPOST
;;5,681045;45,113751;391576881;987;0.153899277341838;1.48702861727735;RAVIX TUYAUTERIE SERRURERIE
;;5,624199;45,264166;410344923;1122;0.153899277341838;1.48702861727735;TERIDEAL TARVEL
;;5,623512;45,255682;413837949;1145;0.153899277341838;1.48702861727735;MOKAMATIC
;;5,627918;45,260101;493678916;1504;0.153899277341838;1.48702861727735;CLF
;;5,625553;45,257065;812164739;2062;0.153899277341838;1.48702861727735;SANTE CIE
;;5,671865;45,111851;831566922;2125;0.153899277341838;1.48702861727735;GROUPEMENT D'ENSEIGNEMENT MUSICAL COMBOIRE
;;5,625385;45,25828;841978380;2146;0.153899277341838;1.48702861727735;EBRA SERVICES
;;5,688923;45,120857;844880500;2150;0.153899277341838;1.48702861727735;CREA MAINTENANCE
;;5,679169;45,111722;853062180;2171;0.153899277341838;1.48702861727735;MI SATRA
;;5,67557;45,110067;263810186;2522;0.153899277341838;1.48702861727735;ETABLISSEMENT PUBLIC ISEROIS DE SERVICES POUR ENFANTS ET ADOLESCENTS HANDICAPES
;;5,679842;45,111463;315064162;2570;0.153899277341838;1.48702861727735;VEPRES
;;5,69335;45,119401;440283752;2832;0.153899277341838;1.48702861727735;CSF
;;5,672716;45,119863;213801111;3195;0.153899277341838;1.48702861727735;COMMUNE DE CLAIX
;;5,623716;45,256313;385077433;3323;0.153899277341838;1.48702861727735;SO GRE BAT
;;5,626783;45,255912;443826383;3375;0.153899277341838;1.48702861727735;BERTO ALPES SAS
;;5,625385;45,25828;57502742;3576;0.153899277341838;1.48702861727735;LE DAUPHINE LIBERE
;;5,689253;45,122032;398372615;3626;0.153899277341838;1.48702861727735;STEM PROPRETE
;;5,625286;45,261149;334835709;3723;0.153899277341838;1.48702861727735;LYNRED
;;5,694781;45,163379;63500862;48;0.153732801027413;1.48649371489703;GRANI MIROIR
;;5,694867;45,162788;67502781;60;0.153732801027413;1.48649371489703;SCHMERSAL FRANCE
;;5,693715;45,163165;68500479;61;0.153732801027413;1.48649371489703;PASINI FRERES
;;5,689439;45,164299;193824315;140;0.153732801027413;1.48649371489703;COLLEGE MARC SANGNIER
;;5,696704;45,168119;263800559;360;0.153732801027413;1.48649371489703;CENTRE COMMUNAL D'ACTION SOCIALE
;;5,835441;45,202835;263810046;365;0.153732801027413;1.48649371489703;CENTRE COMMUNAL D'ACTION SOCIALE
;;5,698975;45,163474;304497852;426;0.153732801027413;1.48649371489703;SECURITAS FRANCE SARL
;;5,698952;45,164808;314789215;498;0.153732801027413;1.48649371489703;MAURIS BOIS
;;5,817091;45,196922;321177131;544;0.153732801027413;1.48649371489703;SDMR
;;5,824225;45,199745;322994443;555;0.153732801027413;1.48649371489703;SERRURERIE GENERALE BRUNO ET COMPAGNIE
;;5,696393;45,160181;330138975;593;0.153732801027413;1.48649371489703;CABINET D EXPERTISE COMPTABLE DE L ISERE
;;5,821014;45,200699;345399927;739;0.153732801027413;1.48649371489703;ATHERM
;;5,698908;45,162469;353986052;809;0.153732801027413;1.48649371489703;SA AVDM
;;5,697037;45,158781;379409600;883;0.153732801027413;1.48649371489703;STEAP STAILOR
;;5,840019;45,203412;437746720;1291;0.153732801027413;1.48649371489703;DOMICILE SERVICE
;;5,822735;45,19889;452358989;1398;0.153732801027413;1.48649371489703;MEANDRE CREATION
;;5,693043;45,160823;478455793;1417;0.153732801027413;1.48649371489703;BOULANGERIES BG
;;5,822631;45,200589;485197552;1457;0.153732801027413;1.48649371489703;SOPREMA ENTREPRISES
;;5,822905;45,200798;492431168;1496;0.153732801027413;1.48649371489703;EPICURIA SUCRE SALE
;;5,823657;45,196736;507785640;1576;0.153732801027413;1.48649371489703;EDTS
;;5,839173;45,20107;512893371;1607;0.153732801027413;1.48649371489703;BENELO
;;5,83616;45,200288;524591781;1651;0.153732801027413;1.48649371489703;GATPHARM
;;5,698293;45,160763;534568845;1688;0.153732801027413;1.48649371489703;SITID ISOLATION
;;5,697454;45,163007;538013814;1698;0.153732801027413;1.48649371489703;D M
;;5,825974;45,19931;563620616;1739;0.153732801027413;1.48649371489703;ACIERIES DE BONPERTUIS
;;5,694048;45,161944;775733835;1884;0.153732801027413;1.48649371489703;MAJ
;;5,695917;45,157932;779825835;1948;0.153732801027413;1.48649371489703;LIGUE AUVERGNE RHONE ALPES DE TENNIS
;;5,698971;45,163305;793797283;1989;0.153732801027413;1.48649371489703;ISERBA
;;5,680172;45,156048;843061300;2147;0.153732801027413;1.48649371489703;HOME SYMPHONY
;;5,836158;45,203281;880168489;2183;0.153732801027413;1.48649371489703;ARGOS VETERINAIRE AURA
;;5,819015;45,198211;883934606;2197;0.153732801027413;1.48649371489703;3B
;;5,688533;45,151677;263800435;2517;0.153732801027413;1.48649371489703;ETABLISSEMENT SOCIAL DE TRAVAIL ET D'HEBERGEMENT DE L'ISERE
;;5,822273;45,20191;304367220;2544;0.153732801027413;1.48649371489703;ENTREPRISE DE PLATRERIE LAYE
;;5,697454;45,163007;313054165;2567;0.153732801027413;1.48649371489703;LE NETTOYAGE DAUPHINOIS
;;5,696316;45,160397;328658398;2597;0.153732801027413;1.48649371489703;JOCILE
;;5,828682;45,199253;348099987;2645;0.153732801027413;1.48649371489703;NGE FONDATIONS
;;5,840019;45,203412;350439014;2660;0.153732801027413;1.48649371489703;ASS INTERMEDIAIRE DU GRESIVAUDAN
;;5,818565;45,197105;409899127;2750;0.153732801027413;1.48649371489703;INEO RHONE ALPES AUVERGNE
;;;;414292193;2767;0.153732801027413;1.48649371489703;SODOM
;;5,698122;45,160171;418767646;2775;0.153732801027413;1.48649371489703;SDEL DAUPHINE SAVOIE
;;5,827835;45,199605;451304117;2863;0.153732801027413;1.48649371489703;TRANSDEV DAUPHINE
;;5,697748;45,15863;493389670;2905;0.153732801027413;1.48649371489703;EGIS STRUCTURES ET ENVIRONNEMENT
;;5,689857;45,161421;775595846;2996;0.153732801027413;1.48649371489703;MUTUALITE FRANCAISE ISERE SERVICES SOINS ET ACCOMPAGNEMENT MUTUALISTE
;;5,818565;45,197105;961505591;3127;0.153732801027413;1.48649371489703;CARS PHILIBERT
;;5,846974;45,206113;57502148;3133;0.153732801027413;1.48649371489703;ETABLISSEMENTS PAYANT
;;5,673678;45,16242;58504390;3140;0.153732801027413;1.48649371489703;CLINIQUE DU DAUPHINE
;;5,839106;45,20184;213801509;3196;0.153732801027413;1.48649371489703;COMMUNE DE DOMENE
;;;;213804867;3213;0.153732801027413;1.48649371489703;COMMUNE DE SEYSSINS
;;5,820529;45,200228;477181010;3387;0.153732801027413;1.48649371489703;API RESTAURATION
;;5,804864;45,186358;65502106;56;0.153649562870201;1.48622626370687;DKER-PIECES TECHNIQUES-CATTIN S A
;;5,750745;45,196799;130014764;89;0.153649562870201;1.48622626370687;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES ISERE
;;5,738257;45,204995;263810103;378;0.153649562870201;1.48622626370687;CENTRE COMMUNAL D'ACTION SOCIALE
;;5,791142;45,180411;263810327;386;0.153649562870201;1.48622626370687;CTRE COM ACTION SOCIALE DE GIERES
;;5,777586;45,188346;316263029;508;0.153649562870201;1.48622626370687;LUXIUM SOLUTIONS
;;;;321501231;546;0.153649562870201;1.48622626370687;SOCIETE ALPINE DE GEOTECHNIQUE
;;5,780444;45,189671;322566043;552;0.153649562870201;1.48622626370687;HIPPO EXPLOITATION
;;5,748831;45,196799;332691005;619;0.153649562870201;1.48622626370687;COGES
;;5,790045;45,180134;344705504;733;0.153649562870201;1.48622626370687;LE RELAIS OZANAM
;;5,745142;45,210734;421575820;1192;0.153649562870201;1.48622626370687;HABITAT ET HUMANISME SOIN
;;5,787683;45,178898;492627955;1497;0.153649562870201;1.48622626370687;WISE RIDE
;;5,775864;45,188279;503348112;1559;0.153649562870201;1.48622626370687;L & L ARCHITECTURE
;;5,775552;45,188656;513216705;1608;0.153649562870201;1.48622626370687;COURS GALIEN
;;5,780444;45,189671;514611003;1613;0.153649562870201;1.48622626370687;ORTHOTAXY
;;5,780185;45,190162;518910419;1624;0.153649562870201;1.48622626370687;ECENTIAL ROBOTICS
;;5,779694;45,191074;520319245;1630;0.153649562870201;1.48622626370687;HORIZONTAL SOFTWARE
;;5,780235;45,190689;562047050;1734;0.153649562870201;1.48622626370687;TRESCAL
;;5,776623;45,187852;662005214;1762;0.153649562870201;1.48622626370687;SAPIAN
;;5,778967;45,186988;753500404;1829;0.153649562870201;1.48622626370687;ETOILE 38
;;5,779906;45,189573;775709702;1882;0.153649562870201;1.48622626370687;MUTUELLE ASSURANCE INSTITUTEUR FRANCE
;;5,790045;45,180134;779515865;1909;0.153649562870201;1.48622626370687;L'OISEAU BLEU
;;5,750745;45,196799;779546043;1914;0.153649562870201;1.48622626370687;CONSEIL ORDRE MEDECINS ISERE
;;5,803988;45,186014;802804997;2024;0.153649562870201;1.48622626370687;AXERIEL
;;5,776879;45,194879;833877517;2132;0.153649562870201;1.48622626370687;VULKAM
;;5,774849;45,194279;883544009;2194;0.153649562870201;1.48622626370687;BEFC
;;5,78143;45,183131;193800257;2353;0.153649562870201;1.48622626370687;COLLEGE LE CHAMANDIER
;;5,780185;45,190162;323684332;2582;0.153649562870201;1.48622626370687;ASS RECHERCH INSERT SOCIAL TRISOMIQUE 21
;;5,736416;45,203482;340734664;2630;0.153649562870201;1.48622626370687;PETITES SOEURS DES PAUVRES
;;5,747849;45,195949;348205543;2646;0.153649562870201;1.48622626370687;POMPES FUNEBRES INTERCOMMUNALES DE LA REGION GRENOBLOISE
;;5,777623;45,188385;378209563;2685;0.153649562870201;1.48622626370687;EUROFINS OPTIMED
;;;;399619147;2736;0.153649562870201;1.48622626370687;TRIVALO 38
;;5,747849;45,195949;432766947;2807;0.153649562870201;1.48622626370687;FRANCE TELEVISIONS
;;5,780993;45,190795;434132155;2813;0.153649562870201;1.48622626370687;ELOQUANT
;;5,778821;45,190907;450593975;2862;0.153649562870201;1.48622626370687;RGIS SPECIALISTES EN INVENTAIRE SARL
;;5,779906;45,189573;452135452;2864;0.153649562870201;1.48622626370687;UGA FILIALE
;;5,743729;45,206935;497860072;2911;0.153649562870201;1.48622626370687;ACTION TECHNIQUE ENTRETIEN
;;5,750079;45,196838;500569405;2916;0.153649562870201;1.48622626370687;DECATHLON FRANCE
;;5,780444;45,189671;518910419;2937;0.153649562870201;1.48622626370687;ECENTIAL ROBOTICS
;;5,747086;45,209261;775646615;3020;0.153649562870201;1.48622626370687;ITINOVA
;;5,788768;45,184095;779515899;3034;0.153649562870201;1.48622626370687;O.G.E.C. DE DON BOSCO
;;5,738257;45,204995;213805161;3216;0.153649562870201;1.48622626370687;COMMUNE DE LA TRONCHE
;;5,750745;45,196799;263800302;3244;0.153649562870201;1.48622626370687;CENTRE HOSPITALIER REGIONAL DE GRENOBLE
;;5,742618;45,201718;428822852;3363;0.153649562870201;1.48622626370687;ETABLISSEMENT FRANCAIS DU SANG
;;;;775594815;3453;0.153649562870201;1.48622626370687;CENTRE TECHNIQUE DU PAPIER
;;5,743386;45,206833;779626209;3478;0.153649562870201;1.48622626370687;OGEC PHILIPPINE DUCHESNE ITECBOISFLEURY
;;5,745824;45,203;829026129;3497;0.153649562870201;1.48622626370687;EDUSANTE
;;5,746891;45,201839;263800732;3524;0.153649562870201;1.48622626370687;ETABLISSEMENT PUBLIC DEPARTEMENTAL LE CHARMEYRAN
;;5,783566;45,188441;301503231;3527;0.153649562870201;1.48622626370687;SPL M TAG
;;5,748966;45,205746;775683006;3670;0.153649562870201;1.48622626370687;FONDATION  SANTE DES ETUDIANTS DE FRANCE
;;;;193800018;2345;0.153526222119028;1.48582995951417;COLLEGE MARCEL BOUVIER
;;5,659597;45,250241;65500068;53;0.153483086555776;1.48569136132656;SOLOPLAST-VOSSCHEMIE
;;5,697133;45,122155;130005481;82;0.153483086555776;1.48569136132656;FRANCE TRAVAIL
;;5,706826;45,138243;197409279;150;0.153483086555776;1.48569136132656;LYCEE D'ENSEIGNEMENT GENERAL ET TECHNOLOGIQUE AGRICOLE DE LA ROCHE-SUR-FORON
;;5,70277;45,140446;253802441;318;0.153483086555776;1.48569136132656;SYND DE MUSIQUE JEAN WIENER
;;5,698162;45,125051;263800211;327;0.153483086555776;1.48569136132656;CENTRE HOSPITALIER ALPES ISERE
;;5,661902;45,255196;263800211;348;0.153483086555776;1.48569136132656;CENTRE HOSPITALIER ALPES ISERE
;;;;309661429;460;0.153483086555776;1.48569136132656;TRANSPORTS LAFFOND
;;5,69308;45,13514;324730217;563;0.153483086555776;1.48569136132656;T.C.S. TOLERIES SUR PLANS
;;5,662599;45,246538;329824346;590;0.153483086555776;1.48569136132656;BLANC ROSSET
;;5,699391;45,123216;356000000;835;0.153483086555776;1.48569136132656;LA POSTE
;;5,659041;45,248181;377846951;851;0.153483086555776;1.48569136132656;ID 3 TECHNOLOGIES
;;5,662599;45,246538;383242161;919;0.153483086555776;1.48569136132656;XPO DISTRIBUTION FRANCE
;;5,662599;45,246538;394454748;1013;0.153483086555776;1.48569136132656;STEF TRANSPORT ALPES
;;5,698062;45,125679;404169997;1084;0.153483086555776;1.48569136132656;ASSOCIATION CEMEA RHONE ALPES
;;5,660551;45,249246;410549463;1129;0.153483086555776;1.48569136132656;PVD
;;5,692993;45,134888;418564720;1165;0.153483086555776;1.48569136132656;MARIANNE
;;5,659041;45,248181;422747139;1204;0.153483086555776;1.48569136132656;CIRRA+
;;5,660423;45,249403;448944918;1374;0.153483086555776;1.48569136132656;LMDES
;;5,695809;45,138409;449438324;1378;0.153483086555776;1.48569136132656;QUALIT'EXPRESS
;;5,692327;45,133592;479471039;1425;0.153483086555776;1.48569136132656;OXYSHOP
;;5,703105;45,134221;500488754;1538;0.153483086555776;1.48569136132656;CERG
;;5,695809;45,138409;518334115;1620;0.153483086555776;1.48569136132656;TRANS QUALIT
;;5,662599;45,246538;552044992;1719;0.153483086555776;1.48569136132656;POMONA
;;5,703105;45,134221;622037083;1752;0.153483086555776;1.48569136132656;RHODIA OPERATIONS
;;5,657432;45,244619;753500404;1830;0.153483086555776;1.48569136132656;ETOILE 38
;;5,697563;45,136467;775544026;1838;0.153483086555776;1.48569136132656;ALFA 3A
;;5,698928;45,123386;812685741;2063;0.153483086555776;1.48569136132656;GREENDOM
;;5,693654;45,133938;822667341;2094;0.153483086555776;1.48569136132656;MEDIACO ISERE
;;5,697184;45,135099;824228142;2102;0.153483086555776;1.48569136132656;AGENCE NATIONALE POUR LA FORMATION PROFESSIONNELLE DES ADULTES
;;5,659597;45,250241;57505638;2301;0.153483086555776;1.48569136132656;R. ALLEMAND ET COMPAGNIE
;;5,696387;45,132465;193800133;2350;0.153483086555776;1.48569136132656;COLLEGE NELSON MANDELA
;;5,666022;45,25652;213801707;2462;0.153483086555776;1.48569136132656;COMMUNE DE FONTANIL CORNILLON
;;5,697075;45,128701;263810129;2520;0.153483086555776;1.48569136132656;CENTRE COMMUNAL D'ACTION SOCIALE
;;5,65427;45,248785;332011287;2606;0.153483086555776;1.48569136132656;BERNARD TRUCKS
;;;;537695637;2948;0.153483086555776;1.48569136132656;GEODIS RT CHIMIE GRENOBLE
;;;;552081317;2956;0.153483086555776;1.48569136132656;ELECTRICITE DE FRANCE
;;;;775595846;2989;0.153483086555776;1.48569136132656;MUTUALITE FRANCAISE ISERE SERVICES SOINS ET ACCOMPAGNEMENT MUTUALISTE
;;;;954503439;3119;0.153483086555776;1.48569136132656;SCHNEIDER ELECTRIC INDUSTRIES SAS
;;5,710928;45,135883;331407742;3277;0.153483086555776;1.48569136132656;COVIDIEN MANUFACTURING GRENOBLE
;;;;421106709;3355;0.153483086555776;1.48569136132656;SCHNEIDER ELECTRIC FRANCE
;;;;59500439;3510;0.153483086555776;1.48569136132656;ALFA LAVAL VICARB
;;5,697922;45,12369;213803174;3599;0.153483086555776;1.48569136132656;COMMUNE DU PONT DE CLAIX
;;5,703105;45,134221;444187884;3639;0.153483086555776;1.48569136132656;VENCOREX FRANCE
;;5,692972;45,135166;56501711;3731;0.153483086555776;1.48569136132656;BECTON DICKINSON FRANCE
;;;;193800729;132;0.153316610241352;1.48515645894624;COLLEGE PIERRE DUBOIS
;;5,691579;45,169452;315251975;503;0.153316610241352;1.48515645894624;ENTREPRISE GENERALE DE POSE DE JOINTS
;;5,691632;45,168565;329790018;589;0.153316610241352;1.48515645894624;ENRX
;;;;330447236;594;0.153316610241352;1.48515645894624;AVEM
;;5,688824;45,169339;332186345;611;0.153316610241352;1.48515645894624;MANUTENTION SERVICE DAUPHINE
;;5,686601993;45,17098697;334213790;633;0.153316610241352;1.48515645894624;FORVIS MAZARS
;;5,694929;45,180028;340043926;675;0.153316610241352;1.48515645894624;40-30
;;5,688399;45,214005;341402444;685;0.153316610241352;1.48515645894624;GIMAR MONTAZ MAUTINO
;;5,699446;45,213171;343262622;706;0.153316610241352;1.48515645894624;LIDL
;;5,691632;45,168565;343262622;715;0.153316610241352;1.48515645894624;LIDL
;;;;348154345;751;0.153316610241352;1.48515645894624;TRAIT'ALPES
;;5,689257;45,171685;351729215;792;0.153316610241352;1.48515645894624;PARTNER SERVICE ENTRETIEN
;;5,688824;45,169339;352538268;797;0.153316610241352;1.48515645894624;JEAN LAIN AUTOSPORT
;;5,689004;45,213728;354500225;811;0.153316610241352;1.48515645894624;ZIEGLER FRANCE SA
;;5,686601993;45,17098697;377706890;849;0.153316610241352;1.48515645894624;FORVIS MAZARS ENTREPRENEURS
;;5,694929;45,180028;383604261;923;0.153316610241352;1.48515645894624;ALL SYSTEMS
;;5,690198;45,172034;388390304;953;0.153316610241352;1.48515645894624;ORPHEO GNB
;;5,698612;45,180505;388395287;954;0.153316610241352;1.48515645894624;EXPERTS ET PARTENAIRES
;;5,693031;45,212475;418550166;1164;0.153316610241352;1.48515645894624;MRB
;;5,688808;45,169105;432090660;1251;0.153316610241352;1.48515645894624;AUPHYS TECHNOLOGIE
;;5,693166;45,179;444191365;1346;0.153316610241352;1.48515645894624;C'DAMIEN SERVICES
;;5,688307;45,172283;444786511;1356;0.153316610241352;1.48515645894624;GRDF
;;5,69091;45,177894;450214531;1383;0.153316610241352;1.48515645894624;AUTOLYV
;;5,695229;45,179731;493314223;1501;0.153316610241352;1.48515645894624;ALPES-AUDIT
;;5,688415;45,17232;499786606;1533;0.153316610241352;1.48515645894624;SECOND SOUFFLE
;;5,689004;45,213728;509382115;1587;0.153316610241352;1.48515645894624;LOGITRANS 38
;;5,694627;45,212209;518697685;1622;0.153316610241352;1.48515645894624;FRET SNCF
;;5,685224;45,215406;539926246;1711;0.153316610241352;1.48515645894624;AFB FRANCE
;;5,688624;45,168342;753747385;1831;0.153316610241352;1.48515645894624;FIDUCIAL ACCUEIL ET SERVICES
;;5,716382;45,202323;775544562;1839;0.153316610241352;1.48515645894624;ORSAC
;;5,686333;45,174587;775709702;1880;0.153316610241352;1.48515645894624;MUTUELLE ASSURANCE INSTITUTEUR FRANCE
;;5,692266;45,179808;779510510;1908;0.153316610241352;1.48515645894624;DAUPHELEC
;;5,716637;45,203496;779609585;1937;0.153316610241352;1.48515645894624;ASSOCIATION SAINTE AGNES
;;5,689491;45,21347;900604711;2234;0.153316610241352;1.48515645894624;TSLO
;;5,694929;45,180028;998823504;2283;0.153316610241352;1.48515645894624;ADECCO FRANCE
;;5,686629;45,173187;57405409;2296;0.153316610241352;1.48515645894624;BLANCHISSERIE MOREL BORDET
;;5,690402;45,218743;193820362;2394;0.153316610241352;1.48515645894624;COLLEGE CHARTREUSE
;;5,705236;45,208999;213804230;2473;0.153316610241352;1.48515645894624;COMMUNE DE SAINT MARTIN LE VINOUX
;;5,695551;45,184586;301341988;2532;0.153316610241352;1.48515645894624;SARL ENTREPRISE DE NETTOYAGE NET
;;5,688274;45,171146;315871640;2574;0.153316610241352;1.48515645894624;IDEX ENERGIES
;;5,688612;45,178076;334025905;2611;0.153316610241352;1.48515645894624;L'ATELIER SOUS TRAIT INDUSTRI INSERTISO
;;;;338898869;2624;0.153316610241352;1.48515645894624;ECONOCOM APPS, CLOUD & DATA
;;5,688168;45,214033;341519056;2631;0.153316610241352;1.48515645894624;PIERRE STREIFF
;;5,699445;45,185091;348736844;2648;0.153316610241352;1.48515645894624;ENTREPRISE ADAPTEE DE SOUS TRAITANCE INDUSTRIELLE
;;5,687553;45,177975;351438239;2662;0.153316610241352;1.48515645894624;COFIRHAD
;;;;433513892;2810;0.153316610241352;1.48515645894624;CHRONODRIVE
;;5,689439;45,17221;444440358;2844;0.153316610241352;1.48515645894624;CLEANPART FRANCE
;;5,697033;45,183066;444608442;2850;0.153316610241352;1.48515645894624;ENEDIS
;;5,699353;45,180897;444619258;2851;0.153316610241352;1.48515645894624;RTE RESEAU DE TRANSPORT D ELECTRICITE
;;5,694627;45,212209;445261472;2853;0.153316610241352;1.48515645894624;CUYNAT CONSTRUCTIONS
;;;;479048597;2873;0.153316610241352;1.48515645894624;LOOMIS FRANCE
;;5,695229;45,179731;519624183;2939;0.153316610241352;1.48515645894624;STRATEGIE RH
;;;;552081317;2958;0.153316610241352;1.48515645894624;ELECTRICITE DE FRANCE
;;5,708436;45,207005;775595846;2997;0.153316610241352;1.48515645894624;MUTUALITE FRANCAISE ISERE SERVICES SOINS ET ACCOMPAGNEMENT MUTUALISTE
;;;;779558782;3039;0.153316610241352;1.48515645894624;FEDER DEP ASS AIDE DOMIC MILIEU RURAL
;;5,71905;45,201911;779609585;3043;0.153316610241352;1.48515645894624;ASSOCIATION SAINTE AGNES
;;5,694452;45,181284;193827805;3183;0.153316610241352;1.48515645894624;LYCEE GENERAL ET TECHNOLOGIQUE A.BERGES
;;5,68717;45,173331;328685284;3274;0.153316610241352;1.48515645894624;BIO LOGIC
;;;;552081317;3423;0.153316610241352;1.48515645894624;ELECTRICITE DE FRANCE
;;;;552081317;3424;0.153316610241352;1.48515645894624;ELECTRICITE DE FRANCE
;;5,693843;45,179893;779559582;3475;0.153316610241352;1.48515645894624;ASSOCIATION URBAINE AIDE DOMICILE FAMILLES
;;5,716637;45,203496;779609585;3477;0.153316610241352;1.48515645894624;ASSOCIATION SAINTE AGNES
;;;;213804859;3521;0.153316610241352;1.48515645894624;COMMUNE DE SEYSSINET PARISET
;;5,688399;45,214005;67800425;3583;0.153316610241352;1.48515645894624;ONET SERVICES
;;5,688925;45,168645;411612518;3633;0.153316610241352;1.48515645894624;CASSIOPEE
;;;;552081317;3653;0.153316610241352;1.48515645894624;ELECTRICITE DE FRANCE
;;;;844844092;3676;0.153316610241352;1.48515645894624;ECONOCOM SERVICES & SOLUTIONS
;;5,651594;45,229435;331278309;603;0.153150133926927;1.48462155656593;CARRIERES ET CHAUX BALTHAZARD ET COTTE
;;5,662029;45,218015;383485018;922;0.153150133926927;1.48462155656593;DISTRI CASH ACCESSOIRES
;;5,663149;45,206138;394306799;1011;0.153150133926927;1.48462155656593;ARIZONA GRILL
;;5,663168;45,220283;425040078;1222;0.153150133926927;1.48462155656593;AIR LIQUIDE CRYOGENIC SERVICES
