XcoordonneeLambertAbscisseEtablissement;YcoordonneeLambertAbscisseEtablissement;long;lat;siren;nom;PLCI norme;plci;Nom de l'Entreprise 
876911,5082;6478408,377;5,260821;45,382286;350419446;782;0.268767934294741;1.85611125969511;IN EXTENSO ALPES DAUPHINE
877046,6066;6503894,673;5,271915;45,611652;350435632;783;0.276176130286631;1.87991441561915;ENVIRONNE'TECH
863202,7424;6506658,044;5,095294;45,639973;351181243;788;0.276925273701541;1.88232147633057;PB TUB
879836,6032;6500951,692;5,306594;45,584434;352615314;798;0.28466642232228;1.90719443701524;ANADIAG
893134,3883;6480425,959;5,468816;45,396071;352703201;799;0.268934410609165;1.85664616207542;AHLSTROM SPECIALTIES
;;;;352745749;800;0.253452967490569;1.80690298507463;EIFFAGE GENIE CIVIL
863338,7117;6509068,993;5,097861;45,661643;353400963;804;0.276925273701541;1.88232147633057;HYD&AU FLUID
895647,5749;6474709,505;5,498609;45,343911;353766454;808;0.269600315866863;1.85878577159668;ARJOBEX
913805,1734;6480474,251;5,732869;45,390376;356000000;812;0.284749660479492;1.9074618882054;LA POSTE
890823,6902;6499183,868;5,446725;45,565545;356000000;813;0.259165233347507;1.82525697503671;LA POSTE
846213,7115;6493060,3;4,873125;45,521411;356000000;815;0.294571763030538;1.93902112864402;LA POSTE
;;;;356000000;818;0.28316813549246;1.9023803155924;LA POSTE
877281,4379;6501118,09;5,273901;45,586599;356000000;823;0.276176130286631;1.87991441561915;LA POSTE
869016,3728;6519201,003;5,174329;45,751464;356000000;833;0.284916136793917;1.90799679058572;LA POSTE
869214,5139;6519559,962;5,177004;45,754646;356000000;834;0.284916136793917;1.90799679058572;LA POSTE
;;;;356000000;844;0.269350601395226;1.85798341802621;LA POSTE
;;;;378079065;852;0.299732528777697;1.95560310243381;TEXABRI
839385,0205;6499774,328;4,787621;45,583278;378233548;855;0.297818051161815;1.94945172506018;DURAND SERVICES
875894,3427;6502806,748;5,256738;45,602157;378233548;856;0.276176130286631;1.87991441561915;DURAND SERVICES
886531,3817;6490921,954;5,38852;45,492367;378436802;858;0.261026785674002;1.83123829901043;ASS AIDE MENAG MILIEU RURAL BIOL
872800,5314;6471011,108;5,205673;45,316751;378437701;860;0.269766792181288;1.859320673977;ASS AIDE MENAG MILIEU RURAL CHAMBARANDS
888468,271;6459565,924;5,401101;45,209624;378607022;862;0.297152145904117;1.94731211553891;ASS AIDE MENAGERE MILIEU RURAL BEAULIEU-
886576,8773;6526676,48;5,403031;45,814169;378625131;866;0.297820154653153;1.94945848375451;ASSOCIATION AIDE MENAGERE MILIEU RURAL
895983,9232;6480709,516;5,505332;45,397815;378638324;867;0.268934410609165;1.85664616207542;ASSOCIATION LOCALE ADMR DE APPRIEU ST BLAISE DU BUIS
888152,5279;6485702,591;5,407229;45,444947;378638761;869;0.270016506652924;1.86012302754747;ASSOCIATION AIDE MENAGERE MILIEU RURAL
;;;;378639264;870;0.296902431432481;1.94650976196844;ASSOCIATION AIDE MENAGERE MILIEU RURAL
;;;;378989180;872;0.260111165944667;1.82829633591869;SARL FDI FRANCE
864995,0828;6510082,618;5,119474;45,670369;378992895;873;0.284250231536219;1.90585718106446;GXO LOGISTICS FRANCE
;;;;379163249;874;0.268185267194255;1.854239101364;ASS ADMR LA RICANDELLE
;;;;379240526;876;0.270182982967349;1.86065792992779;ASS AIDE MENAGERE MILIEU RURAL NENUPHARS
;;;;379240674;877;0.297818051161815;1.94945172506018;ADMR ROYANS AM
913896,7051;6480257,178;5,733942;45,388394;379241391;878;0.284749660479492;1.9074618882054;ASS AIDE MENAGERE MILIEU RURAL
;;;;379455231;884;0.23650870966177;1.75245966155057;HOLDING DE RESTAURATION CONCEDEE HRC
870738,0945;6519282,328;5,196496;45,751767;380014407;887;0.29948281430606;1.95480074886333;IMPRIMERIE COURAND ET ASSOCIES
877387,5006;6500918,725;5,275187;45,584777;380129866;889;0.276176130286631;1.87991441561915;ORANGE
;;;;380302653;891;0.276925273701541;1.88232147633057;PAREDES ORAPI SIEGE
845660,2699;6492136,525;4,865758;45,513213;381424019;905;0.294571763030538;1.93902112864402;BONNET & ASSOCIES
;;;;381438449;906;0.285332327579978;1.90933404653651;GOLF CLUB DE LYON
;;;;381580190;909;0.247629924672851;1.78819305943359;LEFAURE CALENDRIERS
864073,3526;6508902,704;5,107235;45,65997;382079622;911;0.276925273701541;1.88232147633057;GS YUASA BATTERY FRANCE SAS
869566,4117;6505024,296;5,176376;45,623717;382931418;916;0.284250231536219;1.90585718106446;BURBAN PALETTES RECYCLAGE
882223,997;6448276,086;5,317375;45,109694;383368099;921;0.297818051161815;1.94945172506018;SARL BOURGUIGNON
878163,184;6501397,191;5,285308;45,588882;384006029;927;0.276176130286631;1.87991441561915;CAISSE D'EPARGNE ET DE PREVOYANCE DE RHONE ALPES
864056,7814;6507121,026;5,106412;45,643936;384187597;931;0.276925273701541;1.88232147633057;M.G.A.
892751,2871;6480681,651;5,464024;45,39848;384332110;932;0.269267363238014;1.85771596683605;RAIMONDI DISTRIBUTION 2S
875395,6116;6479444,375;5,241835;45,392;384692224;934;0.268767934294741;1.85611125969511;LAGON
893598,8189;6480016,729;5,474585;45,392257;384761318;936;0.268934410609165;1.85664616207542;SERVICE DISTRIBUTION AUTOMATIQUE
849668,2397;6492191,002;4,917093;45,512839;384854436;937;0.294571763030538;1.93902112864402;DBVIB CONSULTING
841247,5987;6500191,24;4,811623;45,586649;384901989;941;0.297818051161815;1.94945172506018;EFIRE
903419,8261;6500320,431;5,608599;45,572144;385086483;942;0.260860309359577;1.83070339663011;FERRO BULLONI FRANCE
893703,0151;6479762,221;5,475814;45,389937;387529134;946;0.268934410609165;1.85664616207542;AMBULANCES TAXIS GUILLERMIN
863804,7994;6508702,354;5,103719;45,658231;387868292;948;0.276925273701541;1.88232147633057;ANEST IWATA FRANCE
;;;;388035107;949;0.298650432733938;1.95212623696175;ONET TECHNOLOGIES TI
885247,9732;6498399,505;5,374975;45,560018;388185084;950;0.261110023831214;1.83150575020059;AFITEXINOV
849918,7577;6493322,282;4,920653;45,522968;388357329;952;0.288436607097222;1.9193083573487;MARTIN G SARL
883114,1915;6475678,977;5,339009;45,356093;388577660;955;0.268185267194255;1.854239101364;CERFRANCE DAUPHINE PROVENCE
850012,971;6493227,596;4,92183;45,522095;388796567;959;0.29873367089115;1.95239368815191;PETRAM
;;;;388931339;960;0.260943547516789;1.83097084782027;ETABLISSEMENTS JEAN VILLETON
888997,5555;6491782,032;5,420417;45,499432;388943144;962;0.261193261988426;1.83177320139075;EX-SFATE
919539,7435;6428492,995;5,782703;44,920815;389679614;964;0.298848470036694;1.95276254744833;ETS MERLE
864959,6151;6510066,335;5,119013;45,670231;390454940;967;0.284250231536219;1.90585718106446;LECITRAILER FRANCE
878785,6114;6500872,411;5,293092;45,583996;391041985;971;0.255662269193219;1.81400165700083;RHONE ALPES FONDATIONS
892945,1441;6511345,725;5,478802;45,674411;391077633;973;0.298650432733938;1.95212623696175;ISABELLE MAYEN FABIENNE CHARLET-MONOT FANNY SARAMITO-SOTTILINI JEAN-PHILIPPE PAUGET NOTAIRES ASSOCIES D'UNE SCP TITULAIR
865471,3073;6508284,404;5,124967;45,654067;391194123;974;0.276925273701541;1.88232147633057;TRANSPORT INTERNATIONAL TRANSMEC
;;;;391253077;975;0.298151003790664;1.95052152982081;ASSOC POIL DE CAROTTE
;;;;391378239;977;0.264012126502738;1.84083044982699;AUTOGRILL COTE FRANCE
907780,149;6496488,236;5,662816;45,536345;391466018;981;0.240879590093793;1.76650366748166;ORIADE NOVIALE
874845,0751;6502197,248;5,243061;45,59694;391466018;982;0.276176130286631;1.87991441561915;ORIADE NOVIALE
888376,8384;6495837,478;5,41406;45,536104;392421442;992;0.261193261988426;1.83177320139075;DEP INDUSTRIE
;;;;392699245;996;0.284749660479492;1.9074618882054;CONGREGATION SOEURS MONIALES BETHLEEM
876224,0952;6501174,158;5,260367;45,587377;393368964;999;0.276176130286631;1.87991441561915;BOREL & ASSOCIES BOURGOIN-JALLIEU
;;;;393845516;1007;0.270016506652924;1.86012302754747;GRENOBLE LOGISTIQUE DISTRIBUTION - G.L.D
849682,593;6492143,473;4,917262;45,512408;393892815;1009;0.294571763030538;1.93902112864402;STEEL PROJECTS FRANCE
;;;;397798539;1019;0.23071091046106;1.73383084577114;BOURGEAT
868181,8725;6503497,628;5,158079;45,610317;398115808;1023;0.28316813549246;1.9023803155924;IMMOBILIERE RHONE ALPES SA D'HLM
863478,2011;6508970,276;5,099618;45,660721;398215095;1025;0.276925273701541;1.88232147633057;COMECA FRANCE
;;;;398382499;1027;0.267040186894586;1.85055986218777;RENOLUX-FRANCE-INDUSTRIE
876086,5195;6501175,998;5,258604;45,587429;398458752;1030;0.276176130286631;1.87991441561915;GVA BYMYCAR LYON
876123,9892;6501003,313;5,259021;45,585865;398458752;1031;0.276176130286631;1.87991441561915;GVA BYMYCAR LYON
893747,3567;6511475,742;5,489154;45,675354;398599621;1034;0.298650432733938;1.95212623696175;HEPS
881104,0645;6500778,878;5,322776;45,582544;398815175;1036;0.28466642232228;1.90719443701524;STORES ROGER PRODUCTION
879556,0749;6499761,623;5,302553;45,573796;398827113;1037;0.284832898636705;1.90772933939556;EIFFAGE ROUTE CENTRE EST
;;;;398979310;1042;0.282918421020823;1.90157796202193;H&M HENNES & MAURITZ
;;;;399024652;1043;0.299566052463273;1.95506820005349;RECORD PORTES AUTOMATIQUES
848982,7218;6494304,461;4,90897;45,532014;399498310;1048;0.284692116729964;1.90727699530516;EMMAUS VIENNE LYONSUD FONDATEUR ABBE PIERRE
875949,6582;6502775,889;5,257436;45,601865;399498591;1049;0.276176130286631;1.87991441561915;EMMAUS
;;;;399796861;1050;0.297152145904117;1.94731211553891;BAXTER INJECTION
879473,1201;6478902,683;5,293722;45,38607;399815703;1051;0.270099744810137;1.86039047873763;TISSAGES SAFADI RHODANIENS
;;;;400622601;1054;0.241937792917131;1.76990376202975;BUDILLON RABATEL SA
878134,3436;6501396,467;5,284938;45,588883;400904223;1057;0.276176130286631;1.87991441561915;CSBJ-RUGBY
876755,3183;6502290,041;5,267588;45,597284;401628763;1062;0.275576062718127;1.87798634812287;SOVERT
864059,1686;6510099,332;5,107463;45,670745;402350136;1065;0.271815941208095;1.86590476190476;DHL SERVICES LOGISTIQUES
870085,5445;6495790,876;5,179765;45,540475;402527345;1067;0.270099744810137;1.86039047873763;SARL FERRONNERIE DE L'ISERE
;;;;402559595;1068;0.261276500145638;1.8320406525809;CHATEAUFORM' FRANCE
888946,48;6459319,49;5,407093975;45,207275;402674329;1069;0.297152145904117;1.94731211553891;DANISCO FRANCE
;;;;403093297;1075;0.269600315866863;1.85878577159668;REVEX
887537,0385;6496138,61;5,403422;45,539045;403327638;1077;0.242775631018589;1.77259580621837;WEFOLD ST-VICTOR
873827,7353;6516908,53;5,235358;45,729619;403823867;1081;0.223661383704298;1.7111801242236;ILO TECHNOLOGY
869970,623;6518856,197;5,186476;45,748123;404200446;1085;0.29948281430606;1.95480074886333;SNC SOCOMAT
844668,7039;6490919,352;4,852696;45,502466;404239527;1087;0.294571763030538;1.93902112864402;BONNEAU SAS
841724,5833;6471061,876;4,80918;45,324321;404338683;1088;0.296520875061364;1.94528378930176;DIYBEL
868022,5115;6503591,48;5,156068;45,611201;404349961;1089;0.28316813549246;1.9023803155924;OSEZ
893732,5243;6479587,704;5,476121;45,388358;405108457;1091;0.268934410609165;1.85664616207542;SWAN INSTRUMENTS D'ANALYSES SARL
;;;;405300674;1094;0.299732528777697;1.95560310243381;SAS C.I.M.
868531,2834;6505118,604;5,16313;45,624822;405395518;1096;0.28316813549246;1.9023803155924;NIKE RETAIL BV
876654,799;6502365,701;5,266327;45,597991;405397100;1097;0.261329908185972;1.83221225710015;JET ARMATURES
882504,7028;6451491,726;5,322145;45,138561;408344620;1103;0.296403002489207;1.94490505482749;OSTERMANN FRANCE
869970,623;6518856,197;5,186476;45,748123;408419679;1105;0.29948281430606;1.95480074886333;JMCX
;;;;408492908;1106;0.284332205607289;1.90612057063967;CHASSE SUR RHONE
882132,6869;6452953,204;5,31796;45,151813;408990653;1111;0.296403002489207;1.94490505482749;SARL FERLIN CHRISTIAN
;;;;410154405;1119;0.297818051161815;1.94945172506018;FRID'ALPES
846599,5371;6493881,161;4,878316;45,528718;410232490;1120;0.294571763030538;1.93902112864402;REGIE INTER QUARTI AGGLOMERAT VIENNOISE
876153,4511;6502159,573;5,259823;45,596265;410303796;1121;0.276176130286631;1.87991441561915;RONAVAL
864271,6869;6510307,195;5,110263;45,672565;410678916;1130;0.250327210812089;1.79685966633955;DSV SOLUTIONS FRANCE
841358,2579;6471643,578;4,804675;45,329633;411223563;1131;0.234848863610963;1.74712643678161;ATTITUDES SA
869237,405;6508296,502;5,173311;45,653253;411468366;1132;0.290951860145206;1.92739007664381;SAS AVENIR METAL
;;;;412824559;1140;0.297818051161815;1.94945172506018;CRESCENDO RESTAURATION
877469,4945;6501532,575;5,276465;45,590281;412936551;1141;0.276176130286631;1.87991441561915;ALBION BOURGOIN JALLIEU
875677,4722;6464775,231;5,240118;45,259894;413107442;1142;0.254774454240624;1.81114903299204;MARGARON SAS
863682,1407;6519990,227;5,10601;45,75987;413808890;1144;0.285582042051615;1.91013640010698;SOLOC RABOTAGE
876985,2169;6502719,155;5,270694;45,601087;414045195;1148;0.276176130286631;1.87991441561915;FOOTBALL CLUB DE BOURGOIN JALLIEU
;;;;414228692;1149;0.203575691915002;1.64664310954064;SARL LHASSA
841019,3661;6498870,912;4,808309;45,57481;414819409;1151;0.297818051161815;1.94945172506018;CONFORAMA FRANCE
879794,3362;6499802,685;5,305622;45,574103;415041367;1156;0.284832898636705;1.90772933939556;LACROIX SAS
914018,5516;6479755,238;5,735276;45,383839;417538451;1160;0.284749660479492;1.9074618882054;MBTM MELLET BILLON TRAVAUX MONTAGNE
889847,6865;6479814,5;5,426589;45,391485;419659735;1175;0.2698500303385;1.85958812516716;PRISME MECA
;;;;419893235;1178;0.260111165944667;1.82829633591869;GIRARDON MATERIAUX
908348,9902;6496584,123;5,670142;45,537035;420119406;1179;0.260527356730728;1.82963359186948;ETABLISSEMENT PRIVE DU GUIERS VAL D'AINAN
869227,735;6505224,602;5,172102;45,625604;420802027;1181;0.284250231536219;1.90585718106446;BK SYSTEMES
;;;;421110198;1183;0.28466642232228;1.90719443701524;THIRIET DISTRIBUTION
877074,6907;6502143,797;5,271629;45,595885;421217241;1184;0.276176130286631;1.87991441561915;THABORA
865757,5454;6508789,807;5,128816;45,658547;421370289;1186;0.276925273701541;1.88232147633057;ATLANTIC CLIMATISATION ET TRAITEMENT D AIR INDUSTRIE
897771,49;6497446,39;5,535033984;45,54793403;421566746;1191;0.260943547516789;1.83097084782027;MAISON FAMILIALE RURALE D'EDUCATION ET D'ORIENTATION LE VILLAGE
893643,4163;6479870,24;5,475096;45,390926;421675877;1193;0.268934410609165;1.85664616207542;PARET
;;;;421819848;1195;0.268185267194255;1.854239101364;KNAUF INDUSTRIES EST
892210,6973;6511882,012;5,469588;45,679445;422477372;1200;0.298650432733938;1.95212623696175;ASS DU CENTRE SOCIAL ODETTE BRACHET
;;;;422594564;1202;0.299233099834424;1.95399839529286;SARL GAGNEUX FRERES
;;;;422854943;1205;0.256963250181004;1.81818181818182;LA GRANDTERRE
;;;;424120129;1213;0.261026785674002;1.83123829901043;MONIN ELECTRICITE GENERALE
;;;;424339430;1214;0.25928795891893;1.82565130260521;LE CENTRE SOCIAL LES 4 VENTS
896016,4258;6480773,103;5,505773;45,398378;424997005;1221;0.268934410609165;1.85664616207542;TDMA
;;;;428735278;1228;0.276925273701541;1.88232147633057;MORIN LOGISTIC
;;;;428793574;1229;0.269350601395226;1.85798341802621;M.B. 4807
877123,7763;6472422,309;5,261342;45,328352;429009632;1230;0.248276678056936;1.7902711323764;ASSOCIATION AIDE A DOMICILE INTERCOMMUNALE
866847,9299;6504249,288;5,141232;45,61741;429070881;1232;0.28316813549246;1.9023803155924;ECCO BAT SERVICES
864501,8899;6509577,373;5,112968;45,66594;429238132;1233;0.276925273701541;1.88232147633057;POLE DE LOGISTIQUE COMMERCIALE
894790,1603;6477894,645;5,488948;45,372821;429692668;1237;0.222062867077194;1.70604395604396;BUREAU MICHEL FORGUE EN ABREGE BMF
864995,0828;6510082,618;5,119474;45,670369;431442771;1244;0.284250231536219;1.90585718106446;CEVA FREIGHT MANAGEMENT FRANCE
868957,0661;6519154,6;5,17355;45,751061;431864305;1247;0.284916136793917;1.90799679058572;THIERRY ET CIE
864245,2538;6506159,007;5,108501;45,635231;432464022;1254;0.276925273701541;1.88232147633057;PANIF 4
878880,99;6505829,53;5,296162954;45,62858996;432528438;1255;0.285748518366039;1.9106713024873;HUGONNARD
863087,7216;6509263,069;5,094705;45,66345;432622108;1256;0.270848668599302;1.86279683377309;KOALASERVICE
;;;;432635605;1257;0.29846390340733;1.95152690256907;SARL LES LIONS DU NORD
864085,8193;6510329,225;5,107884;45,672808;433691862;1265;0.289289304815096;1.9220481467329;ID LOGISTICS FRANCE
865744,1875;6523395,319;5,133712;45,790023;433691862;1266;0.267856640498219;1.85318319618883;ID LOGISTICS FRANCE
868999,4744;6505384,411;5,16923;45,627099;434024394;1272;0.284250231536219;1.90585718106446;ELYFEC
841677,5897;6480399,042;4,811314;45,408385;434334843;1278;0.298321416119924;1.95106907894737;BOUCHER PAYSAGISTE
872414,5251;6473530,851;5,201645;45,339528;434658753;1281;0.269766792181288;1.859320673977;ROYOT TRANSPORTS
;;;;434677613;1282;0.260860309359577;1.83070339663011;PLEX
898444,0782;6501399,44;5,545282;45,583317;434749222;1285;0.258720535965834;1.823828125;MARCELLI
;;;;435134218;1287;0.296902431432481;1.94650976196844;AMC
866278,2375;6519208,628;5,139124;45,752206;435231428;1288;0.28466642232228;1.90719443701524;GANOVA ENTREPRISE
888727,2759;6499227,461;5,419879;45,566519;437754443;1292;0.260943547516789;1.83097084782027;PRO SERVICES ENVIRONNEMENT
865440,1635;6510049,036;5,125177;45,669959;437953441;1293;0.266692890344801;1.84944396920445;EMBALLEGO
846221,6685;6494584,011;4,87369;45,535126;438660128;1298;0.294571763030538;1.93902112864402;NET'ELIT
846211,5073;6492991,931;4,873076;45,520796;439699547;1304;0.294571763030538;1.93902112864402;CABINET CTC
;;;;439797937;1306;0.28466642232228;1.90719443701524;SARL COCCINA
870098,5088;6504319,652;5,182952;45,617242;440251411;1316;0.287081184600809;1.91495327102804;MEDARTIS
903384,4558;6502563,856;5,609096;45,592345;440291359;1319;0.261026785674002;1.83123829901043;SARL TRILLAT RABILLOUD
863566,4637;6507418,239;5,100221;45,646729;440303550;1320;0.276925273701541;1.88232147633057;PLG
;;;;440477982;1322;0.28316813549246;1.9023803155924;IQC  ASSET MANAGEMENT
;;;;440737500;1324;0.29873367089115;1.95239368815191;MTP
846062,4851;6493385,19;4,871287;45,524368;442296471;1333;0.294571763030538;1.93902112864402;LCDS - DOCTEUR LE FUR ET ASSOCIES
884417,4422;6442942,744;5,343241;45,061111;442426706;1335;0.291227094665632;1.92827442827443;LE MUSEE DE L'EAU
876897,2933;6502077,368;5,26933;45,595333;444299119;1347;0.276176130286631;1.87991441561915;SOPITEX
865043,3459;6510115,464;5,120105;45,670653;444420830;1349;0.284250231536219;1.90585718106446;DPD FRANCE
850505,41;6493633,07;4,928263004;45,52563699;445097488;1358;0.29873367089115;1.95239368815191;AXENCO
892712,7698;6481088,108;5,463694;45,402149;448166074;1363;0.269267363238014;1.85771596683605;SARL V.M.A. CONSTRUCTION
864030,2096;6510647,349;5,107279;45,675685;448344994;1367;0.284250231536219;1.90585718106446;SOCIETE NOUVELLE TRANSPORTS DE L'ISERE
903433,6924;6500307;5,608771;45,572019;448379941;1369;0.260860309359577;1.83070339663011;T.F.T.
873211,0457;6504165,431;5,22282;45,615072;448792317;1373;0.282918421020823;1.90157796202193;DOMIDEP
;;;;449352137;1377;0.289926772997285;1.92409638554217;SOCIETE DES CARRIERS DE BEVENAIS
876755,3183;6502290,041;5,267588;45,597284;449718907;1380;0.276176130286631;1.87991441561915;EUR SECURITE PROTECTION PRIVEE (ES2P)
869635,0146;6504939,312;5,177226;45,622935;449805399;1381;0.284250231536219;1.90585718106446;ADS GROUP
896801,6312;6496994,878;5,522426;45,54415;450351887;1387;0.260943547516789;1.83097084782027;EVIRA
;;;;450397047;1389;0.268185267194255;1.854239101364;SOCIETE D'EXPLOITATION DE L'AEROPORT DE GRENOBLE
;;;;451603179;1393;0.227694209132421;1.72413793103448;SUD EST FACADES
871607,31;6520688,14;5,208178016;45,76420297;451931778;1394;0.261433447777922;1.8325449385052;EM2S 38
893479,9435;6511226,659;5,48562;45,673188;452232929;1396;0.298650432733938;1.95212623696175;BRICOLAGE MORESTEL
;;;;478455793;1416;0.260444118573516;1.82936614067933;BOULANGERIES BG
876289,2354;6503120,458;5,261917;45,604879;479174765;1421;0.276176130286631;1.87991441561915;SARL ART RESTO
877293,4953;6501181,542;5,274079;45,587167;479286122;1423;0.276176130286631;1.87991441561915;MATISERE
885776,7224;6487046,849;5,377369;45,457694;479381410;1424;0.270182982967349;1.86065792992779;N.C.D. TRANS
876897,2933;6502077,368;5,26933;45,595333;480470152;1434;0.276176130286631;1.87991441561915;NORAUTO FRANCE
863627,0271;6507856,55;5,101148;45,65066;481834661;1441;0.276925273701541;1.88232147633057;ATSI RHONE ALPES
867888,5552;6517980,354;5,159398;45,740755;482328457;1443;0.28466642232228;1.90719443701524;PHARMACIE ROUSSET
850730,9203;6493588,15;4,931137;45,525183;482645058;1448;0.29873367089115;1.95239368815191;VFD
887320,6697;6474259,995;5,392159;45,342187;482702537;1449;0.270182982967349;1.86065792992779;GASPARINI HERVE
864286,107;6507214,244;5,109387;45,64472;484896816;1456;0.276925273701541;1.88232147633057;EUROBUILT
863213,4988;6506860,515;5,095501;45,641793;487897449;1466;0.276925273701541;1.88232147633057;SYVECO
877152,6792;6502821,186;5,272879;45,601962;488092511;1469;0.276176130286631;1.87991441561915;EDA - ECLAIREMENT DESENFUMAGE AERATION
914818,3029;6485310,778;5,747959;45,433584;488260852;1470;0.28541556573719;1.90960149772666;TEXTILOSE CURTAS TECHNOLOGIES
877818,1163;6500953,704;5,28072;45,58498;489891622;1477;0.276176130286631;1.87991441561915;ADOMNI - AIDE A DOMICILE EN NORD ISERE
869221,5558;6504386,673;5,171727;45,618063;489941260;1478;0.284250231536219;1.90585718106446;EVINERUDE
845723,0686;6494860,238;4,867387;45,537719;490226602;1479;0.294571763030538;1.93902112864402;IMAGINE DEVELOPPEMENT
883069,5524;6474689,489;5,338065;45,347199;490313053;1481;0.268185267194255;1.854239101364;CMB VINCENT
;;;;490550712;1482;0.299233099834424;1.95399839529286;EFECTIS FRANCE
888308,7618;6499403,19;5,414585;45,568216;490938230;1485;0.260943547516789;1.83097084782027;PULSE CONSEIL
877084,3151;6501679,239;5,271581;45,591701;491026001;1486;0.276176130286631;1.87991441561915;PHARMACIE DU DAUPHINE
867023,6215;6504267,609;5,143492;45,617532;491126934;1487;0.28316813549246;1.9023803155924;DALORENZO
842603,8783;6489469,149;4,825833;45,489844;491434965;1489;0.299732528777697;1.95560310243381;NIBE FOYERS FRANCE
866640,6762;6507417,476;5,139675;45,645979;492032784;1494;0.284999374951129;1.90826424177588;LOGISTIQUE DE PROXIMITE INTEGREE-LDPI
886520,8148;6525475,428;5,401839;45,803374;492660683;1498;0.299815766934909;1.95587055362396;MANUDO
878609,9897;6501053,181;5,290908;45,585669;492787601;1499;0.276176130286631;1.87991441561915;BERRUYER
882547,6876;6452740,631;5,323159;45,14979;493245765;1500;0.296403002489207;1.94490505482749;CULTURE LOISIRS VACANCES RHONE ALPES
883303,3648;6474743,971;5,34107;45,347627;493539050;1503;0.268185267194255;1.854239101364;GELAS CONSTRUCTION
890564,9903;6498623,881;5,443188;45,560577;493856645;1506;0.259528498844181;1.82642417758759;L'ATELIER LUXE
894197,6052;6500169,344;5,490355;45,573465;493886477;1507;0.260693833045153;1.8301684942498;SOCIETE DE RESTAURATION AUBERGE A LIENS
;;;;495039448;1514;0.282918421020823;1.90157796202193;KDC
877568,2634;6500907,384;5,2775;45,584628;495204125;1515;0.276176130286631;1.87991441561915;A DEUX ET PLUS - ENTREPRENDRE
878777,2201;6471571,517;5,282126;45,320266;495358079;1517;0.270182982967349;1.86065792992779;LES JARDINS DU PRADO
877936,6858;6501024,012;5,282266;45,585582;497860890;1518;0.276176130286631;1.87991441561915;TANDEM
879223,3798;6486789,973;5,293459;45,457127;497883306;1519;0.270016506652924;1.86012302754747;GACHET T.P.
873683,8737;6502757,951;5,228375;45,602283;498383066;1523;0.28541556573719;1.90960149772666;CARAIBES
889988,1101;6458285,448;5,419952;45,197682;498592195;1525;0.294811604981944;1.93979176097782;MONNET CONSEIL EQUIPEMENT
865507,6392;6507371,762;5,125118;45,645843;499375756;1528;0.276925273701541;1.88232147633057;ANVOLIA 69
876401,8163;6500958,276;5,262566;45,585388;499995561;1535;0.285665280208827;1.91040385129714;A2MICILE BOURGOIN JALLIEU
883218,8265;6475637,303;5,340329;45,35569;500185384;1537;0.268185267194255;1.854239101364;HARGASSNER FRANCE ALPES
;;;;500569405;1539;0.276925273701541;1.88232147633057;DECATHLON FRANCE
841366,1479;6498625,377;4,812682;45,572528;500569405;1542;0.297818051161815;1.94945172506018;DECATHLON FRANCE
876333,5242;6503093,397;5,262475;45,604624;501140834;1546;0.276176130286631;1.87991441561915;D.UNIFLEXO
899119,0746;6495003,593;5,551284;45,525558;501176960;1547;0.261193261988426;1.83177320139075;VMC BOIS
893703,0151;6479762,221;5,475814;45,389937;501408447;1548;0.241862085297923;1.76966050709067;AMBULANCES ABC
;;;;503877029;1562;0.276925273701541;1.88232147633057;BOURGOIN DISTRIBUTION
865419,5847;6507487,816;5,124028;45,646909;504054420;1564;0.276925273701541;1.88232147633057;STC
;;;;504864315;1569;0.29873367089115;1.95239368815191;GIRARD HOLDING
882710,3232;6475079,614;5,333627;45,350806;505087833;1570;0.263188768529608;1.83818493150685;ADRIAOR
879786,3933;6499184,96;5,305289;45,568545;505230631;1572;0.297907347262918;1.94973864093285;COFEMA
887176,0372;6517325,7;5,407073;45,729841;507773174;1575;0.28856099595535;1.91970802919708;TMT
859842,4737;6506263,836;5,052041;45,637219;508102159;1577;0.210299243504495;1.66824644549763;DISTRIBUTION MATERIAUX BOIS PANNEAUX - D.M.B.P.
;;;;508532033;1580;0.299544826733184;1.955;BEECLEAN
;;;;508766995;1582;0.265701485882719;1.84625850340136;ANTHORIMEL
863657,2976;6508624,661;5,101799;45,657567;509433942;1588;0.276925273701541;1.88232147633057;PRAXY DEVELOPPEMENT
840928,7978;6498993,472;4,807184;45,575932;511318537;1600;0.297818051161815;1.94945172506018;CHASSOTEL
890805,2452;6498854,867;5,446358;45,562589;512308321;1604;0.259528498844181;1.82642417758759;ENVISOL
;;;;512333519;1606;0.28316813549246;1.9023803155924;RENDEZ-VOUS THE VILLAGE
868463,7014;6504651,826;5,162099;45,620637;513528505;1610;0.28316813549246;1.9023803155924;GENIPLURI SERVICES
;;;;514271782;1611;0.282918421020823;1.90157796202193;AUTOGRILL FFH AUTOROUTES
;;;;515101194;1615;0.294571763030538;1.93902112864402;OPTIMA G.E
893779,4755;6511057,439;5,489397;45,67158;517542288;1618;0.287260370458682;1.91552901023891;MG.SEAL.SN
;;;;519780795;1629;0.253797321320036;1.80800942285041;SOCULTUR
869090,8788;6505274,83;5,170364;45,62609;521392613;1636;0.284250231536219;1.90585718106446;SENSO PUR
909350,8815;6494694,88;5,68215;45,519727;521990127;1638;0.261276500145638;1.8320406525809;CBA MONTAGNE
