seed;N;num_neigh_seeds;num_adopters;PLci;PLci_norm;degree;betweenness;eigen;percolation
1757;3739;2;3739;1.95506820005349;0.299566052463273;1980;1866.08192642913;0.44374711682891;0
1758;3739;2;3739;1.95506820005349;0.299566052463273;1980;1866.08192642913;0.44374711682891;0
1759;3739;2;3739;1.9023803155924;0.28316813549246;539;126.460652778165;0.0585872612497202;0
1760;3739;2;3739;1.93902112864402;0.294571763030538;809;4021.60993777128;0.0788776724235002;0
1761;3739;2;3;1.30556754423824;0.0974236067096712;2476;6122.62604997945;0.519254644149303;0
1762;3739;2;3739;1.48622626370687;0.153649562870201;2430;5670.93842538801;0.509666421629538;0
1763;3739;2;3739;1.55897298742979;0.176290341631932;2198;5044.83337941607;0.452475507597191;0
1764;3739;2;3739;1.41749130783632;0.132257356466653;3196;6904.18653501222;0.702754761201181;0
1765;3739;2;3739;1.82963359186948;0.260527356730728;2729;6969.36250810158;0.556542524389211;0
1766;3739;2;3739;1.82936614067933;0.260444118573516;2731;6818.78528853651;0.557781646388168;0
1767;3739;2;3739;1.90719443701524;0.28466642232228;2442;2103.42838685328;0.52801002402355;0
1768;3739;2;3739;1.52955335651244;0.167134144338585;3839;1210.351486588;0.895797738737117;0
1769;3739;2;3739;1.88232147633057;0.276925273701541;2638;2826.94265327496;0.546934510987211;0
1770;3739;2;3;1.12578334825425;0.0414698262805638;4033;852.955986088885;0.948564770283444;0
1771;3739;2;3739;1.47793527681198;0.151069179996621;4032;1026.07827458694;0.948269821615178;0
1772;3739;2;3739;1.56806632789516;0.179120438977149;3695;265.201678032711;0.872837613611511;0
1773;3739;2;3739;1.99063920834448;0.310636727372502;2182;4936.38443415785;0.494329328633067;0
1774;3739;2;3739;1.52901845413212;0.166967668024161;3841;1248.60282265308;0.895911557017837;0
1775;3739;2;3739;1.52901845413212;0.166967668024161;3841;1248.60282265308;0.895911557017836;0
1776;3739;2;3739;1.56726397432469;0.178870724505512;3698;247.983708649091;0.873116514878631;0
1777;3739;2;3739;1.88232147633057;0.276925273701541;764;3617.25951244599;0.0790865011721992;0
1778;3739;2;3;1.97651174412794;0.306239872429463;456;6941.33011622707;0.0450160827146001;0
1779;3739;2;3;1.22154471544715;0.0712733942981888;2135;4156.76117922994;0.477646989072793;0
1780;3739;2;3739;1.56351965766248;0.177705390304541;1872;3871.80716379552;0.414466478094664;0
1781;3739;2;3739;1.46884193634662;0.148239082651405;2237;1872.24583359824;0.512369562287347;0
1782;3739;2;3739;1.83123829901043;0.261026785674002;730;4641.83466660667;0.0769277837578884;0
1783;3739;2;3739;1.95212623696175;0.298650432733938;478;232.522253093968;0.0480704742805301;0
1784;3739;2;3;1.80372807017544;0.252464846759611;459;36.3106223261789;0.0460928675283091;0
1785;3739;2;3739;1.87991441561915;0.276176130286631;859;1973.6827760663;0.0892395351786014;0
1786;3739;2;3;1.83855421686747;0.263303700278034;168;704.849925853782;0.0150271398367895;110888
1787;3739;2;3739;1.48462155656593;0.153150133926927;2055;1782.52396734586;0.472930903006991;0
1788;3739;2;3739;1.41749130783632;0.132257356466653;2855;989.173884796722;0.672511628577578;0
1789;3739;2;3739;1.87991441561915;0.276176130286631;715;207.115827552252;0.0767652347186863;0
1790;3739;2;3;1.91096579476861;0.285840172453634;208;1099.1975073256;0.019499574848791;47403
1791;3739;2;3;1.67205323193916;0.211484020016826;386;1308.23915214859;0.0409417445301542;0
1792;3739;2;3739;1.48221449585451;0.152400990512017;4016;782.297973881454;0.945658023831028;0
1793;3739;2;3739;1.47793527681198;0.151069179996621;4032;1026.07827458694;0.948269821615177;0
1794;3739;2;3739;1.48221449585451;0.152400990512017;2036;1356.98814549214;0.475999971799493;0
1795;3739;2;3739;1.91040385129714;0.285665280208827;377;748.796999473638;0.0392950083360924;0
1796;3739;2;3739;1.5335651243648;0.168382716696769;3824;901.850668260421;0.893259385262045;0
1797;3739;2;3739;1.83150575020059;0.261110023831214;2713;6763.67368446583;0.554886134166963;0
1798;3739;2;3739;1.99063920834448;0.310636727372502;139;799.295482356458;0.00976979890271255;13524
1799;3739;2;3;2.03483245149912;0.32439087862251;219;1329.24868814517;0.0202823126070715;0
1800;3739;2;3739;1.85611125969511;0.268767934294741;2550;3282.68604062183;0.547032828914229;0
1801;3739;2;3739;1.85611125969511;0.268767934294741;2550;3282.68604062183;0.547032828914229;0
1802;3739;2;3739;1.47793527681198;0.151069179996621;2512;1430.84959777162;0.564117271053753;0
1803;3739;2;3739;1.47793527681198;0.151069179996621;2512;1430.84959777162;0.564117271053753;0
1804;3739;2;3;1.16947686986597;0.055068450459157;2414;1183.00852806534;0.543301719803089;0
1805;3739;2;3739;1.90719443701524;0.28466642232228;457;997.9167674908;0.0477078769041868;0
1806;3739;2;3739;1.87991441561915;0.276176130286631;674;1179.64446050661;0.0700410595776196;0
1807;3739;2;3739;1.51778550414549;0.163471665421246;1992;2012.15925865327;0.443761322075789;0
1808;3739;2;3;1.34813499111901;0.110671765498925;3587;1195.4776153338;0.843448235977826;0
1809;3739;2;3739;1.41749130783632;0.132257356466653;3960;1031.23495038366;0.937629014962516;0
1810;3739;2;3739;1.55897298742979;0.176290341631932;3431;446.650769380437;0.815866672895945;0
1811;3739;2;3;2.00194741966894;0.314156153371165;93;1328.88596324515;0.00829425826322378;86848
1812;3739;2;3739;1.82829633591869;0.260111165944667;686;3447.20084415435;0.0723617116709629;0
1813;3739;2;3739;1.85664616207542;0.268934410609165;760;5099.87254684885;0.114570317052117;0
1814;3739;2;3739;1.56833377908532;0.179203677134361;1824;3467.69559183326;0.405527929375999;0
1815;3739;2;3739;1.48462155656593;0.153150133926927;3939;2574.18439652928;0.909662924865239;0
1816;3739;2;3739;1.52901845413212;0.166967668024161;3773;2378.14914568348;0.861442683845139;0
1817;3739;2;3739;1.97325488098422;0.305226247153706;2172;8440.03872734491;0.468115343258064;0
1818;3739;2;3739;1.41749130783632;0.132257356466653;4190;2834.7680423454;0.965531126827301;0
1819;3739;2;3739;1.56565926718374;0.178371295562239;3660;1732.28751391226;0.844642344976212;0
1820;3739;2;3;2.21205821205821;0.379548403667639;206;2090.86742971815;0.0203214392992661;0
1821;3739;2;3739;1.47793527681198;0.151069179996621;2125;1811.12973803239;0.487159876255589;0
1822;3739;2;3739;1.95480074886333;0.29948281430606;264;1797.34145713422;0.0257915292638825;22881
1823;3739;2;3;1.70175438596491;0.220727835034893;270;2125.92898975724;0.024791683720174;0
1824;3739;2;3739;1.90157796202193;0.282918421020823;546;2267.24023642811;0.0562265333636292;0
1825;3739;2;3739;1.46884193634662;0.148239082651405;2278;5370.52234058982;0.514586472280277;0
1826;3739;2;3739;1.48167959347419;0.152234514197593;2136;5006.65370592864;0.484224136821791;0
1827;3739;2;3739;1.51778550414549;0.163471665421246;2033;959.286572129982;0.450485497216856;0
1828;3739;2;3739;1.41749130783632;0.132257356466653;2855;989.173884796722;0.672511628577578;0
1829;3739;2;3739;1.48622626370687;0.153649562870201;1971;1201.33945895599;0.465471609630483;0
1830;3739;2;3739;1.48569136132656;0.153483086555776;2084;872.91158461561;0.477266861759491;0
1831;3739;2;3739;1.48515645894624;0.153316610241352;2103;833.654936190446;0.482383461034911;0
1832;3739;2;3739;1.51778550414549;0.163471665421246;2033;5331.42887099898;0.445978232068719;0
1833;3739;2;3739;1.87991441561915;0.276176130286631;715;2508.84039327704;0.0722579695705495;0
1834;3739;2;3;1.9169341894061;0.287697700815526;347;5102.10425899647;0.0322617375841426;0
1835;3739;2;3739;1.87991441561915;0.276176130286631;715;2508.84039327704;0.0722579695705495;0
1836;3739;2;3739;1.90157796202193;0.282918421020823;546;2267.24023642811;0.0562265333636292;0
1837;3739;2;3;1.97272727272727;0.305062040970841;427;1689.66284287679;0.0419103646588318;0
1838;3739;2;3739;1.48569136132656;0.153483086555776;2044;1719.82022371911;0.470773837216658;0
1839;3739;2;3739;1.48515645894624;0.153316610241352;2125;1125.97827497927;0.482404972245042;0
1840;3739;2;3;1.77836318932209;0.244570599069425;806;2123.44546768269;0.08758700948031;0
1841;3739;2;3739;1.47766782562182;0.150985941839409;2239;1255.67524117558;0.509155934437163;0
1842;3739;2;3739;1.41749130783632;0.132257356466653;3335;7893.36041980894;0.718487358973655;0
1843;3739;2;3739;1.41749130783632;0.132257356466653;3335;7893.36041980894;0.718487358973655;0
1844;3739;2;3739;1.51778550414549;0.163471665421246;2513;7570.11389413456;0.496461227612933;0
1845;3739;2;3739;1.48756351965766;0.154065753656262;2546;6402.56942305946;0.519936817674322;0
1846;3739;2;3739;1.48756351965766;0.154065753656262;2066;4563.54406376706;0.469453822130109;0
1847;3739;2;3739;1.41749130783632;0.132257356466653;2855;6255.96138105869;0.668004363429442;0
1848;3739;2;3739;1.41749130783632;0.132257356466653;2855;6255.96138105869;0.668004363429442;0
1849;3739;2;3739;1.56351965766248;0.177705390304541;3414;454.295190870884;0.813004060513763;0
1850;3739;2;3739;1.47766782562182;0.150985941839409;3735;651.229031119953;0.88619378524596;0
1851;3739;2;3739;1.48221449585451;0.152400990512017;2170;1166.15127437001;0.492946562107057;0
1852;3739;2;3739;1.41749130783632;0.132257356466653;2890;1391.93504504335;0.676446679158933;0
1853;3739;2;3;1.16045099739809;0.0522593510080904;2615;7009.47448344959;0.534987241921778;0
1854;3739;2;3;2.79058441558442;0.559601650213702;681;13671.6838639371;0.0679807399091701;0
1855;3739;2;3739;1.87991441561915;0.276176130286631;1065;1063.79412966144;0.110211587457062;0
1856;3739;2;3;1.10521091811414;0.0350671209000791;2033;5331.42887099898;0.44597823206872;0
1857;3739;2;3;1.76969481902058;0.241872764113053;809;7943.19881795267;0.0846861336879275;0
1858;3739;2;3739;1.46884193634662;0.148239082651405;2278;1003.43860475532;0.519093737428413;0
1859;3739;2;3739;1.47793527681198;0.151069179996621;2048;1314.43408361783;0.479932372021202;0
1860;3739;2;3739;1.97325488098422;0.305226247153706;178;1563.16758013215;0.0170845470511622;0
1861;3739;2;3739;1.93902112864402;0.294571763030538;427;1689.66284287679;0.0419103646588318;0
1862;3739;2;3739;1.41749130783632;0.132257356466653;2814;2250.44111246404;0.665787453436511;0
1863;3739;2;3739;1.99063920834448;0.310636727372502;238;494.1316203849;0.0227813386289215;0
1864;3739;2;3739;1.99063920834448;0.310636727372502;238;494.1316203849;0.0227813386289215;0
1865;3739;2;3;1.84947643979058;0.266702996083165;494;122.361765696975;0.0546143910822404;0
1866;3739;2;3;2.39848914069877;0.437570829884;294;851.114479384035;0.0307555780826004;25491
1867;3739;2;3739;1.87991441561915;0.276176130286631;750;918.27863093972;0.0807002853000413;0
1868;3739;2;3739;1.87991441561915;0.276176130286631;674;1179.64446050661;0.0700410595776196;0
1869;3739;2;3739;1.48462155656593;0.153150133926927;2055;1782.52396734586;0.472930903006991;0
1870;3739;2;3;1.20802919708029;0.0670669937136104;2105;1412.33210691799;0.4922093441296;0
1871;3739;2;3739;1.99010430596416;0.310470251058077;2133;4235.71733836037;0.463655785896038;0
1872;3739;2;3739;1.41749130783632;0.132257356466653;4190;2834.7680423454;0.965531126827301;0
1873;3739;2;3739;1.41749130783632;0.132257356466653;2747;3245.21080985411;0.658838982025493;0
1874;3739;2;3;1.98308906426156;0.308286915132823;149;1641.7595158054;0.012904022512503;14504
1875;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
1876;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
1877;3739;2;3739;1.41749130783632;0.132257356466653;2999;5219.54611145636;0.684985929037493;0
1878;3739;2;3739;1.48221449585451;0.152400990512017;2279;4575.77656153355;0.501485811985617;0
1879;3739;2;3739;1.48221449585451;0.152400990512017;2017;1238.50035040773;0.475059832150249;0
1880;3739;2;3739;1.48515645894624;0.153316610241352;3937;1792.11798281453;0.909422390703469;0
1881;3739;2;3739;1.48221449585451;0.152400990512017;3948;2118.57388639205;0.911189150658332;0
1882;3739;2;3739;1.48622626370687;0.153649562870201;2089;865.728959850842;0.479423289005937;0
1883;3739;2;3739;1.47793527681198;0.151069179996621;2179;924.515511643467;0.497811235434912;0
1884;3739;2;3739;1.48649371489703;0.153732801027413;2041;1644.89884505375;0.470835370840473;0
1885;3739;2;3739;1.46884193634662;0.148239082651405;2237;1872.24583359824;0.512369562287347;0
1886;3739;2;3739;1.46884193634662;0.148239082651405;3998;2714.31887161133;0.91974844334521;0
1887;3739;2;3739;1.46884193634662;0.148239082651405;3998;2714.31887161133;0.91974844334521;0
1888;3739;2;3739;1.46884193634662;0.148239082651405;3998;2714.31887161133;0.91974844334521;0
1889;3739;2;3739;2.01123294998663;0.317046065477845;2088;5170.5197960574;0.459701896309976;0
1890;3739;2;3739;1.51778550414549;0.163471665421246;2177;4427.28597584716;0.462959797676771;0
1891;3739;2;3739;1.41749130783632;0.132257356466653;2999;5219.54611145636;0.684985929037493;0
1892;3739;2;3739;1.41749130783632;0.132257356466653;2999;5219.54611145636;0.684985929037493;0
1893;3739;2;3739;1.95239368815191;0.29873367089115;506;3009.63228768008;0.0517839681229453;0
1894;3739;2;3;2.06666666666667;0.334298560862704;151;1783.78839060262;0.0149436789074438;0
1895;3739;2;3739;1.93902112864402;0.294571763030538;660;688.659196658705;0.0983687433133672;0
1896;3739;2;3739;1.48167959347419;0.152234514197593;2328;517.778705975664;0.538465605483396;0
1897;3739;2;3739;1.85611125969511;0.268767934294741;698;835.54799094004;0.11301277780979;0
1898;3739;2;3739;1.82936614067933;0.260444118573516;774;21.3269094799995;0.0845214373448845;0
1899;3739;2;3739;1.99063920834448;0.310636727372502;238;494.1316203849;0.0227813386289215;0
1900;3739;2;3;1.81006768189509;0.254437908074739;715;2508.84039327704;0.0722579695705495;0
1901;3739;2;3739;1.87991441561915;0.276176130286631;715;2508.84039327704;0.0722579695705494;0
1902;3739;2;3739;1.86012302754747;0.270016506652924;663;3632.45531081212;0.103887563334937;0
1903;3739;2;3739;1.85798341802621;0.269350601395226;702;79.0679817158873;0.112788822842876;0
1904;3739;2;3739;1.85611125969511;0.268767934294741;709;57.983977385451;0.113888762664135;0
1905;3739;2;4;1.25381414701803;0.0813165278384124;1007;537.808848670731;0.176259747701621;0
1906;3739;2;3739;1.53249531960417;0.16804976406792;2217;997.472083315534;0.488719340101511;0
1907;3739;2;3;2.16635859519408;0.365325427539429;311;525.44309260037;0.0345020780838255;0
1908;3739;2;3739;1.48515645894624;0.153316610241352;2103;833.654936190446;0.482383461034911;0
1909;3739;2;3739;1.48622626370687;0.153649562870201;4001;561.117406477926;0.943266142676887;0
1910;3739;2;3739;1.47793527681198;0.151069179996621;4032;1042.30209305074;0.948253708746091;0
1911;3739;2;3739;1.90799679058572;0.284916136793917;2438;2090.85282618691;0.526794438520492;0
1912;3739;2;3739;1.47766782562182;0.150985941839409;4033;852.955986088885;0.948564770283444;0
1913;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
1914;3739;2;3739;1.48622626370687;0.153649562870201;4001;426.739390224304;0.943265636717491;0
1915;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
1916;3739;2;3739;1.47766782562182;0.150985941839409;4033;852.955986088885;0.948564770283444;0
1917;3739;2;3739;1.87991441561915;0.276176130286631;2659;2873.82391602254;0.548313224722832;0
1918;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
1919;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
1920;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
1921;3739;2;3739;1.41749130783632;0.132257356466653;4190;2834.7680423454;0.965531126827301;0
1922;3739;2;3739;1.41749130783632;0.132257356466653;4190;2834.7680423454;0.965531126827301;0
1923;3739;2;3739;1.41749130783632;0.132257356466653;4190;2834.7680423454;0.965531126827301;0
1924;3739;2;3739;1.41749130783632;0.132257356466653;2890;1391.93504504335;0.676446679158933;0
1925;3739;2;3739;1.41749130783632;0.132257356466653;2890;1391.93504504335;0.676446679158933;0
1926;3739;2;3739;1.41749130783632;0.132257356466653;4190;2834.7680423454;0.965531126827301;0
1927;3739;2;3739;1.41749130783632;0.132257356466653;4190;2834.7680423454;0.965531126827301;0
1928;3739;2;3739;1.41749130783632;0.132257356466653;4190;2834.7680423454;0.965531126827301;0
1929;3739;2;3;1.2906976744186;0.0927956947492042;2214;1209.04489857454;0.501746286016267;0
1930;3739;2;3739;1.52794864937149;0.166634715395312;1984;1083.51386079164;0.438833265402967;0
1931;3739;2;3739;1.52794864937149;0.166634715395312;3845;1441.24360222064;0.896318255909627;0
1932;3739;2;3739;1.97325488098422;0.305226247153706;2240;7524.65775517576;0.502584216430761;0
1933;3739;2;3739;1.97325488098422;0.305226247153706;2240;7524.65775517576;0.502584216430761;0
1934;3739;2;3739;1.96683605242043;0.303228531380612;233;1874.39144648935;0.0218865794516198;22736
1935;3739;2;3;1.18207414359456;0.0589890680882905;1805;5144.6749855582;0.411741419809576;0
1936;3739;2;3739;1.53196041722386;0.167883287753495;1827;5451.36305784248;0.416169682107564;0
1937;3739;2;3739;1.48515645894624;0.153316610241352;2049;1911.64532414816;0.47174574652262;0
1938;3739;2;3739;1.47793527681198;0.151069179996621;2138;1907.30869955132;0.491087060293845;0
1939;3739;2;3;1.76116345759934;0.23921757008383;691;4363.48296218313;0.0752417194606112;0
1940;3739;2;3739;1.48916822679861;0.154565182599536;1936;1150.11201348031;0.458055998039134;0
1941;3739;2;3;2.58210784313725;0.494718014054935;453;2691.7335244925;0.0469597716992529;0
1942;3739;2;3739;1.48783097084782;0.154148991813474;2209;3971.44523657886;0.486421309343574;0
1943;3739;2;3739;2.00909334046537;0.316380160220147;264;957.667920236929;0.0287725061014882;57071
1944;3739;2;3739;1.51778550414549;0.163471665421246;2068;1240.27900244027;0.454420547798211;0
1945;3739;2;3;1.17141544117647;0.0556717871031816;1992;2012.15925865327;0.443761322075789;0
1946;3739;2;3;2.07221711131555;0.336026011707132;153;1201.42942113586;0.0148742634657657;68096
1947;3739;2;3;1.24137931034483;0.0774464650830288;2756;1681.44779589702;0.65950008885137;0
1948;3739;2;3739;1.48649371489703;0.153732801027413;1983;1283.01735422023;0.464548006255331;0
1949;3739;2;3739;1.95587055362396;0.299815766934909;231;657.151006088563;0.0226707946321925;20010
1950;3739;2;3739;1.88232147633057;0.276925273701541;2340;2402.89115651979;0.484563525949725;0
1951;3739;2;3739;1.567798876705;0.179037200819937;3398;231.4976860911;0.810443384803908;0
1952;3739;2;3739;1.87991441561915;0.276176130286631;2361;2445.76171208328;0.485942239685347;0
1953;3739;2;3739;1.46884193634662;0.148239082651405;3768;1019.86372710911;0.891846331480422;0
1954;3739;2;3739;1.90799679058572;0.284916136793917;2140;1772.47766439587;0.464423453483006;0
1955;3739;2;3739;1.41749130783632;0.132257356466653;2855;989.173884796722;0.672511628577578;0
1956;3739;2;3739;1.48221449585451;0.152400990512017;2135;886.848433470149;0.489011511525702;0
1957;3739;2;3739;1.93902112864402;0.294571763030538;503;877.935044851628;0.0525695903812535;0
1958;3739;2;3739;1.48221449585451;0.152400990512017;2170;1166.15127437001;0.492946562107057;0
1959;3739;2;3739;1.41749130783632;0.132257356466653;4190;2834.7680423454;0.965531126827302;0
1960;3739;2;3739;1.41749130783632;0.132257356466653;4190;2834.7680423454;0.965531126827301;0
1961;3739;2;3739;1.47766782562182;0.150985941839409;2204;978.956028199853;0.505220883855808;0
1962;3739;2;3739;1.86065792992779;0.270182982967349;658;773.399778663733;0.107754522897511;0
1963;3739;2;3;1.77673224978614;0.244063005884227;561;1659.4091367362;0.0947992474685888;0
1964;3739;2;3;1.67329545454545;0.211870633815531;395;764.446015403733;0.0416028513560315;0
1965;3739;2;3739;1.56753142551484;0.178953962662724;1642;1011.50718941019;0.388626330783994;0
1966;3739;2;3;2.00640078778927;0.315542163863417;68;352.661097673687;0.00697902725516134;645143
1967;3739;2;3739;1.48756351965766;0.154065753656262;3698;310.040759978036;0.880099945012484;0
1968;3739;2;3739;1.90585718106446;0.284250231536219;701;580.900585698533;0.105293447230078;0
1969;3739;2;3;1.05164835164835;0.0183969788620472;2070;266.954355837259;0.471177275607434;0
1970;3739;2;3;1.87069625095639;0.273307184222287;372;1285.33609256727;0.0386884731486894;0
1971;3739;2;3739;1.56619416956405;0.178537771876663;1699;4210.2859030626;0.395890361231309;0
1972;3739;2;3;1.11979752530934;0.0396068737506474;1688;4163.55954203542;0.393228983893513;0
1973;3739;2;3739;1.47766782562182;0.150985941839409;2163;1879.61104338748;0.498496708714742;0
1974;3739;2;3;1.33006396588486;0.10504756603831;1908;1882.02486632597;0.428174039680545;0
1975;3739;2;3739;1.88232147633057;0.276925273701541;653;1328.62595561646;0.0686623458419984;0
1976;3739;2;3;2.08885819521179;0.341205174143164;321;1470.93120577094;0.0325854925219632;0
1977;3739;2;3;1.52;0.164160877362964;336;1590.8121958067;0.0341098097725074;0
1978;3739;2;3739;1.48943567798877;0.154648420756748;2238;381.301044956141;0.519735954373209;0
1979;3739;2;3739;1.88232147633057;0.276925273701541;886;696.07864342275;0.125120724496534;0
1980;3739;2;3739;1.46884193634662;0.148239082651405;2470;637.976256770691;0.568827940941882;0
1981;3739;2;3739;1.48221449585451;0.152400990512017;2036;1356.98814549214;0.475999971799493;0
1982;3739;2;3739;1.47766782562182;0.150985941839409;2105;1412.33210691799;0.492209344129599;0
1983;3739;2;3739;1.90772933939556;0.284832898636705;395;764.446015403733;0.0416028513560315;0
1984;3739;2;3;1.2248322147651;0.072296554392937;1909;3347.91452577872;0.416794317147178;0
1985;3739;2;3739;2.06873495587055;0.334942269278478;374;1850.33443301043;0.0382066238313349;0
1986;3739;2;4;2.18941504178273;0.372501227074175;267;1479.73789634187;0.0251269181665078;0
1987;3739;2;3739;1.53196041722386;0.167883287753495;1861;1761.34759713767;0.419410020822452;0
1988;3739;2;3739;1.48221449585451;0.152400990512017;2094;2187.64553208084;0.482287336384635;0
1989;3739;2;3739;1.48649371489703;0.153732801027413;2041;1644.89884505375;0.470835370840473;0
1990;3739;2;3;1.11239919354839;0.0373043096758234;1900;1779.53262560713;0.427547055870096;0
1991;3739;2;3739;1.989836854774;0.310387012900865;218;2099.91237655859;0.0200963523601787;38843
1992;3739;2;3739;1.5335651243648;0.168382716696769;3529;879.246773519386;0.831701676371388;0
1993;3739;2;3739;1.87991441561915;0.276176130286631;2361;2445.76171208328;0.485942239685347;0
1994;3739;2;3;1.90725047080979;0.284683861578382;1987;4644.16722081954;0.446156561712072;0
1995;3739;2;3739;1.93902112864402;0.294571763030538;350;1045.45949413428;0.0346828604244453;0
1996;3739;2;3;1.16187204808931;0.052701621019199;2166;916.427912335865;0.493884051396655;0
1997;3739;2;3739;1.56753142551484;0.178953962662724;3697;522.478241627761;0.872938225860648;0
1998;3739;2;3739;1.56672907194437;0.178704248191088;3700;178.398684711534;0.873783328079169;0
1999;3739;2;3739;1.90157796202193;0.282918421020823;2490;2477.79515578023;0.532281788515912;0
2000;3739;2;3;2.57056936647955;0.49112692315922;2659;2873.82391602254;0.548313224722832;0
2001;3739;2;3739;1.46884193634662;0.148239082651405;4066;1280.48385677905;0.954217316517906;0
2002;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
2003;3739;2;3739;1.46884193634662;0.148239082651405;4066;1280.48385677905;0.954217316517906;0
2004;3739;2;3739;1.56806632789516;0.179120438977149;3695;200.73040831275;0.872690847348834;0
2005;3739;2;3739;1.47766782562182;0.150985941839409;4033;852.955986088885;0.948564770283444;0
2006;3739;2;3739;1.52955335651244;0.167134144338585;3839;1210.351486588;0.895797738737116;0
2007;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
2008;3739;2;3739;1.82829633591869;0.260111165944667;2738;7001.39646599409;0.557582348227195;0
2009;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
2010;3739;2;3739;1.48221449585451;0.152400990512017;4016;782.297973881454;0.945658023831028;0
2011;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
2012;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
2013;3739;2;3;2.71228359439406;0.535232283750067;2265;1954.94055072662;0.505680639334386;0
2014;3739;2;3739;1.87991441561915;0.276176130286631;2659;2873.82391602254;0.548313224722832;0
2015;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
2016;3739;2;3739;1.46884193634662;0.148239082651405;4066;1280.48385677905;0.954217316517906;0
2017;3739;2;3739;2.01123294998663;0.317046065477845;2156;4724.7468442943;0.494170769482673;0
2018;3739;2;3739;1.93902112864402;0.294571763030538;2412;3194.98061539248;0.520182529804044;0
2019;3739;2;3739;1.56886868146563;0.179370153448786;3394;0;0.809936762684483;0
2020;3739;2;3;1.12493297587131;0.0412051670354198;3414;454.295190870884;0.813004060513764;0
2021;3739;2;3739;1.85611125969511;0.268767934294741;2344;3151.25474283042;0.52218978277645;0
2022;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
2023;3739;2;3739;1.47766782562182;0.150985941839409;4033;852.955986088885;0.948564770283444;0
2024;3739;2;3739;1.48622626370687;0.153649562870201;4001;561.117406477926;0.943266142676887;0
2025;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;1;0
2026;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
2027;3739;2;3739;1.90719443701524;0.28466642232228;2442;2103.42838685328;0.52801002402355;0
2028;3739;2;3739;1.41749130783632;0.132257356466653;2737;1664.09345299968;0.658559949202126;0
2029;3739;2;3739;1.93902112864402;0.294571763030538;350;1045.45949413428;0.0346828604244453;0
2030;3739;2;3;1.9359278595159;0.29360905270633;271;213.544743808459;0.0234773198666143;0
2031;3739;2;3739;1.41749130783632;0.132257356466653;2855;6255.96138105869;0.668004363429442;0
2032;3739;2;3739;1.48756351965766;0.154065753656262;2068;4459.23416154353;0.470000484567247;0
2033;3739;2;3;2.20802919708029;0.378294463530208;245;2193.02592039154;0.0222212529201486;0
2034;3739;2;3739;1.85771596683605;0.269267363238014;682;3665.70131257515;0.106421083657114;0
2035;3739;2;3739;1.52794864937149;0.166634715395312;1949;5188.79835354474;0.430390949673475;0
2036;3739;2;3;1.84638554216867;0.265741023836839;345;2519.26612330601;0.0314074286541427;0
2037;3739;2;3739;1.56565926718374;0.178371295562239;3406;263.541922523313;0.811694314677433;0
2038;3739;2;3739;1.41749130783632;0.132257356466653;3960;1031.23495038366;0.937629014962515;0
2039;3739;2;3739;1.989836854774;0.310387012900865;294;851.114479384035;0.0307555780826004;25491
2040;3739;2;3739;1.96977801551217;0.304144151109946;321;666.943227888834;0.0329138697935976;0
2041;3739;2;3739;1.41749130783632;0.132257356466653;2756;1681.44779589702;0.65950008885137;0
2042;3739;2;3739;1.41749130783632;0.132257356466653;2737;1664.09345299968;0.658559949202126;0
2043;3739;2;3739;1.95480074886333;0.29948281430606;1985;1769.37379449702;0.444933048086497;0
2044;3739;2;3739;1.90826424177588;0.284999374951129;2138;1822.72324900552;0.463868119485759;0
2045;3739;2;3739;1.41749130783632;0.132257356466653;3960;1031.23495038366;0.937629014962516;0
2046;3739;2;3739;1.48462155656593;0.153150133926927;3709;831.592302205843;0.881760813000451;0
2047;3739;2;3739;1.48221449585451;0.152400990512017;3718;599.060388995294;0.883287038793544;0
2048;3739;2;3739;1.95239368815191;0.29873367089115;2238;3343.67915537913;0.476388784494479;0
2049;3739;2;3739;1.96202193099759;0.301730244550791;2221;3636.26268273818;0.471835314407578;0
